,id
1460,169132432
1461,168953064
1462,165673271
1463,149870592
1464,158753555
1465,169029859
1466,169036361
1467,149196312
1468,168914310
1469,153609621
1470,46269498?
1471,112604328
1472,163313138
1473,168740816
1474,168919884
1475,166483495
1476,87997027?
1477,111491210
1478,167273688
1479,168602958
1480,168996702
1481,169090625
1482,169030946
1483,159889836
1484,165044032
1485,167273930
1486,132003775
1487,168934856
1488,168869513
1489,168116423
1490,169004145
1491,63095763?
1492,169003761
1493,165815121
1494,161923160
1495,167709470
1496,168796090
1497,141127267
1498,167263905
1499,166618944
1500,167531818
1501,133331461
1502,168984360
1503,163285300
1504,167269293
1505,167493006
1506,164212750
1507,168980559
1508,168660083
1509,167284830
1510,148119874
1511,154893841
1512,168944434
1513,161549818
1514,168375438
1515,168868251
1516,168745190
1517,161534396
1518,168823995
1519,167944135
1520,168931323
1521,168937225
1522,146590013
1523,161692376
1524,158758756
1525,168671834
1526,151754615
1527,138825121
1528,168680165
1529,104155242
1530,167147885
1531,168747135
1532,168791701
1533,168545444
1534,167894724
1535,166164806
1536,168875055
1537,142928087
1538,160804243
1539,168717388
1540,168688282
1541,54666766?
1542,167918653
1543,168888454
1544,118798796
1545,150813893
1546,168863429
1547,159391269
1548,168889575
1549,168866608
1550,168734341
1551,89016245?
1552,142492837
1553,168684936
1554,168791639
1555,168125643
1556,167092493
1557,130262949
1558,168482037
1559,168658052
1560,166781840
1561,166692243
1562,168603002
1563,168859831
1564,168842212
1565,168814989
1566,164531592
1567,168290930
1568,148206365
1569,168572223
1570,168677011
1571,168633264
1572,168828131
1573,152111775
1574,167311428
1575,167976354
1576,168639907
1577,167771833
1578,73945941?
1579,71717731?
1580,168519753
1581,114001160
1582,110790401
1583,94320870?
1584,149316271
1585,168549170
1586,168783233
1587,156901014
1588,142641943
1589,162114300
1590,165953248
1591,139384804
1592,112945530
1593,168526777
1594,71211322?
1595,91916747?
1596,165815476
1597,168546958
1598,166606238
1599,168352794
1600,93908867?
1601,167992420
1602,168791254
1603,166224784
1604,163772084
1605,168792250
1606,134142157
1607,166243487
1608,116976265
1609,167595457
1610,150520852
1611,167794997
1612,168515071
1613,166800574
1614,83580498?
1615,166985036
1616,168674469
1617,151063390
1618,167632020
1619,168500211
1620,163964047
1621,161363867
1622,167384641
1623,164362480
1624,120081243
1625,167360917
1626,167374693
1627,164473987
1628,165851703
1629,167617819
1630,167363905
1631,118563572
1632,168470860
1633,105268501
1634,149696808
1635,151315156
1636,109238396
1637,98739019?
1638,168679511
1639,168657970
1640,159050302
1641,161044037
1642,168676917
1643,168477226
1644,147885388
1645,153206400
1646,167346800
1647,153535016
1648,168425530
1649,165175571
1650,164184233
1651,103323108
1652,168646544
1653,133229601
1654,168567828
1655,127325112
1656,162218975
1657,37493681?
1658,166468694
1659,168555516
1660,168592939
1661,160716746
1662,109797073
1663,165434173
1664,167906448
1665,165813136
1666,118703876
1667,166873302
1668,166808932
1669,167326834
1670,168409905
