,id
1856,161607463
1858,29319484
1860,125471065
1862,136623622
1864,142882553
1866,14390253
1868,77849321
1870,64230924
1872,58707066
1874,156660959
1876,81231697
1878,156719822
1880,65965312
1882,20950625
1884,167722404
1886,126660272
1888,60967542
1890,143808895
1892,33789371
1894,104986732
1896,163488153
1898,4702442
1900,99456545
1902,167722357
1904,142777284
1908,150157211
1910,168144066
1912,168147000
1916,39613044
1918,42299739
1920,65371383
1922,43305205
1924,36116137
1926,137787916
1928,160980330
1930,34426020
1932,46762743
1934,145341264
1936,29831050
1938,167640155
1940,64591333
1942,58374272
1944,167676586
1946,76194153
1948,69247664
1950,167675428
1952,142666326
1954,99187803
1956,1121881
1958,42232339
1960,61369088
1962,114419054
1964,168222821
1968,168255378
1972,168163256
1974,166929629
1976,18738123
1978,27125173
1980,144899303
1982,88450438
1984,26597936
1986,152402667
1988,163096440
1990,18844792
1992,155941266
1994,162131403
1996,67045968
1998,84985029
2000,52672246
2002,136616124
2004,114257595
2006,38528249
2008,160416116
2010,142927060
2012,95408951
2014,167747843
2016,33613705
2018,113015346
2020,91963055
2022,168187813
2026,168147022
2028,168247401
2032,74656294
2034,23659688
2036,96402425
2038,131522070
2040,17412619
2042,23761361
2044,146648516
2046,167709411
2048,45836750
2050,25517890
2052,167675152
2054,165009229
2056,102790600
2058,3921565
2060,153008576
2062,32649801
2064,150026679
2066,101311785
2068,51081427
2070,144808722
2072,156893444
2074,165868120
2076,13125284
2078,167537656
2080,99001118
2082,151987851
2084,95414129
2090,162641474
2092,157636672
2094,167473685
2096,105717579
2098,2447670
2100,167472751
2102,116043089
2104,167472984
2106,133737157
2108,167471727
2110,167473466
2112,120454081
2114,137010583
2116,167471658
2118,167472827
2120,138877716
2122,80411947
2124,140063551
2126,136537778
2128,138578780
2130,167472241
2132,149456017
2134,167472613
2136,163917661
2142,81311125
2144,167549217
2146,86996420
2148,167046157
2150,24043903
2152,100942532
2154,26674934
2156,25949120
2158,2976781
2160,96560676
2162,13130747
2164,16724453
2166,167472506
2168,66492582
2170,161678387
2172,53786215
2174,21428656
2176,60469220
2178,39107394
2180,86381165
2182,4999821
2184,68056692
2186,167413360
2188,96666971
2190,52834360
2192,84254515
2194,105297828
2198,25609326
2202,167041481
2204,168185267
2206,11610417
2208,47329555
2210,93355208
2212,28728212
2214,50620585
2216,44672406
2218,49148842
2220,88738986
2222,27964296
2224,133937651
2226,167319992
2228,167320070
2230,96774968
2232,157171180
2234,92795585
2236,153928054
2238,151682001
2240,122866144
2242,46892140
2244,164313760
2246,148449735
2248,145123282
2250,102971132
2252,164969153
2256,162738805
2260,116433080
2262,142189371
2264,74408826
2266,140665848
2268,55708051
2270,143879965
2272,53409170
2274,20497441
2276,79836251
2278,19739221
2280,43238186
2282,128458698
2284,106407586
2286,60585761
2288,60287126
2290,164845101
2292,1835900
2294,42285044
2296,54054040
2298,12274952
2300,5745951
2302,34415476
2304,93186255
2306,52576110
2308,12911445
2310,38737117
2316,39064647
2320,136312749
2322,164593398
2324,4526544
2326,148445363
2328,166287883
2330,33849016
2332,45593992
2334,29771980
2336,156989674
2338,122937376
2340,68018868
2342,100175445
2344,46808544
2346,104636471
2348,51020574
2350,135489198
2352,102007823
2354,166094274
2356,70144608
2358,137523015
2360,28642602
2362,125921333
2364,11485808
2366,99371678
2368,139002500
2372,163249797
2374,165819359
2376,167739298
2380,163576859
2382,123235410
2384,64230062
2386,153793604
2388,138925161
2390,97698920
2392,99955690
2394,26679700
2396,54649541
2398,138414700
2400,86219327
2402,144061198
2404,38544908
2406,121141456
2408,167320246
2410,11900931
2412,69764831
2414,19566943
2416,49395942
2418,153199415
2420,24718883
2422,33074482
2424,125703553
2426,137557031
2428,164881444
2430,151102489
2438,32401266
2440,80863354
2442,70370740
2444,167136289
2446,90962598
2448,166574048
2450,99127453
2452,158380457
2454,45062752
2456,80401180
2458,56193194
2460,27402929
2462,153284053
2464,5398051
2466,42985079
2468,126809370
2470,123937197
2472,38431946
2474,63570477
2476,133739685
2478,17651913
2480,163714837
2482,136834866
2484,75060239
2488,163249759
2492,137219660
2496,101965313
2498,108724369
2500,3293877
2502,24204039
2504,22725901
2506,150496834
2508,25164629
2510,136186623
2512,101006271
2514,155155466
2516,150857483
2518,115932011
2520,163180120
2522,36996052
2524,83037186
2526,74145660
2528,21648565
2530,153313378
2532,163293514
2534,31771447
2536,20179270
2538,83382408
2540,156087471
2542,91647985
2546,76791065
2548,158924812
2552,127768956
2554,84829498
2556,159272945
2558,28414363
2560,123004220
2562,35421876
2564,25055677
2566,151798809
2568,55468522
2570,31071818
2572,165606633
2574,162733788
2576,48758030
2578,165416986
2580,101955965
2582,118474716
2584,166680180
2586,72371396
2588,110753176
2590,22493143
2592,95076702
2594,13616060
2596,159235924
2598,28862691
2600,166457647
2602,38481139
2604,98927333
2606,164243404
2612,167532043
2614,168045541
2616,167621110
2618,167679474
2620,168261209
2622,167054718
2624,167891327
2626,168219732
2628,168221845
2630,167299655
2632,168197205
2634,168299004
2636,167907238
2638,167827455
2640,167630049
2642,168328017
2644,168171984
2646,167269354
2648,167531817
2650,168337791
2652,167596445
2654,168162087
2656,167599528
2658,168336194
2660,108867175
2668,117485969
2670,166478338
2672,167309614
2674,165474694
2676,163779355
2678,163752979
2680,163191075
2682,167480210
2684,166969454
2686,167364072
2688,165720477
2690,162810814
2692,164469846
2694,167477245
2696,165882786
2698,165013444
2700,164455017
2702,162708731
2704,163750627
2706,167147281
2708,165301390
2710,166393283
2712,165403920
2714,165714538
2716,163598116
2718,146575172
2720,165512215
2724,158292537
2728,157874706
2730,160604482
2732,159954961
2734,162338241
2736,153230600
2738,154908047
2740,153928415
2742,160956633
2744,155833076
2746,152751700
2748,156652020
2752,159722204
2754,161385772
2756,151500218
2758,156052568
2760,153909202
2762,154888075
2764,154344618
2766,152373965
2768,151891401
2770,152002764
2772,155457280
2774,162439911
2776,141960809
2780,120057924
2784,158263171
2786,122346560
2788,151177873
2790,141724243
2792,144345279
2794,151463185
2796,114683651
2798,145879146
2800,146305299
2802,151386599
2804,128520713
2806,120055159
2808,132022152
2810,148363855
2812,137582538
2814,146839995
2816,147263874
2818,141632804
2820,131895823
2822,149299042
2824,146114518
2826,136911180
2828,134669581
2830,140342571
2832,121362602
2834,136420733
2836,142471374
2838,108546141
2844,46377971
2846,168301884
2848,168372228
2850,98280814
2852,108808395
2854,168264014
2856,168218363
2858,168363875
2860,102509356
2862,110499758
2864,168247740
2866,168308676
2868,99348294
2870,168318468
2872,94254378
2874,105796662
2876,113152427
2878,168272571
2880,168356343
2882,168288276
2884,113781120
2886,168261167
2888,110600799
2890,168278953
2894,148272954
2896,145171397
2900,73438930
2902,167731984
2904,168110767
2906,167824256
2908,168015335
2910,167585773
2912,167812823
2914,167517042
2916,167611644
2918,168145346
2920,167892264
2922,168148519
2924,167687005
2926,168197224
2930,168120505
2932,167955850
2934,168159430
2936,167456454
2938,167943707
2940,168159655
2942,168217842
2944,167752025
2946,168150906
2948,167827691
2952,167067900
2958,166296968
2960,167089292
2962,166903741
2964,166796576
2966,165804506
2968,167226179
2970,166148906
2972,165708385
2974,166077891
2976,167334132
2978,166407074
2980,167198697
2982,167267110
2984,166749736
2986,167204536
2988,165837883
2990,166092110
2992,166419880
2994,166850091
2996,165779748
2998,165787687
3000,167292363
3002,167028452
3004,166764689
3006,167268747
3014,85184862
3018,163595465
3020,164648914
3022,164413485
3024,164665434
3026,163419231
3028,164144541
3030,164662626
3032,163910582
3034,163317134
3036,164979420
3038,164414752
3040,165275640
3042,164000946
3044,165633345
3046,164314995
3048,164255694
3050,164473133
3052,165028917
3054,164497352
3056,164211389
3058,165057697
3060,165528752
3062,164819827
3064,164898072
3066,124884217
3070,152199071
3072,141525291
3076,162342625
3078,161261159
3080,161035283
3082,162541093
3084,160649830
3086,162478859
3088,163029968
3090,161007676
3092,161027809
3094,163066403
3096,161963783
3098,160350063
3100,163224502
3102,160495129
3104,161741320
3106,163219103
3108,162644875
3110,160620101
3112,161226263
3114,162742212
3116,161933652
3118,161554623
3120,162372693
3122,161478009
3126,67035874
3130,117051829
3134,158023186
3136,156389241
3138,156186441
3140,158621296
3142,158699552
3144,157649411
3146,156563256
3148,159712005
3150,157395472
3152,158356922
3154,157592457
3156,156922381
3158,157515155
3160,158377306
3162,158172178
3164,156071552
3166,159817872
3168,158283270
3170,159109389
3172,155985526
3174,157526107
3176,158638885
3178,160001071
3180,157781304
3182,167406957
3188,74984842
3190,38331347
3192,153127825
3194,155392858
3196,152227829
3198,151714682
3200,154837634
3202,154754053
3204,154766040
3206,154362119
3208,153826612
3210,154536326
3212,155290855
3214,155348224
3216,153205188
3218,152276923
3220,151569794
3222,151624452
3224,153078233
3226,151236514
3228,151980181
3230,154198993
3232,153130839
3234,152331325
3236,154579313
3238,153191359
3242,164658538
3244,167063725
3248,168291553
3250,148630222
3252,150560090
3254,149554768
3256,150197886
3258,147318386
3260,150270502
3262,149619680
3264,147613797
3266,149432120
3268,148562866
3270,148348405
3272,149060324
3274,149355407
3276,147961673
3278,150508648
3280,151049952
3282,147926995
3284,150237476
3286,146558552
3288,148172330
3290,149091372
3292,149595113
3294,149027547
3296,147849880
3300,19056919
3302,157373595
3306,149251141
3308,142073817
3310,143829048
3312,142746648
3314,130483472
3316,137264394
3318,143748009
3320,119987606
3322,130964366
3324,136234962
3326,144429596
3328,120062782
3330,146450315
3332,142954659
3334,139980191
3338,145922726
3340,143600141
3342,145458017
3344,129909139
3346,146061237
3348,142039260
3350,144190093
3352,136982722
3354,144479523
3356,158285762
3364,101606502
3366,98320036
3368,98728367
3370,103446478
3372,110113378
3374,118089886
3376,104857695
3378,102457012
3380,118000968
3382,111297166
3384,106214509
3386,97589277
3388,119321439
3390,117416428
3392,100431989
3394,109156222
3396,117228420
3398,103426284
3400,114558532
3402,104288532
3404,102675819
3406,109239429
3408,114065374
3410,100181134
3412,97901065
3424,168316954
3426,63868615
3428,168240413
3430,77669375
3432,90906772
3434,83952225
3436,168107776
3438,168332215
3440,91152117
3442,168332615
3444,167630008
3446,80436996
3448,168232277
3450,167804093
3452,95245893
3454,168243627
3456,168327531
3458,168322012
3460,80859087
3462,95764024
3464,168108332
3466,167830277
3468,81950894
3470,167881804
3476,63989367
3482,167451316
3484,162612069
3486,167057868
3488,165552271
3490,161812108
3492,161856340
3494,163301986
3496,162943438
3498,167008842
3500,163488307
3502,162965079
3504,167198811
3506,164086665
3508,165420258
3510,162233277
3512,164526454
3514,166459594
3516,165709676
3518,162975307
3520,164262764
3522,162380918
3524,162703960
3526,165880855
3528,165810858
3530,147477878
3532,154554023
3534,102335047
3540,145332787
3542,150386470
3544,160254342
3546,151381925
3548,152834535
3550,146544095
3552,143534265
3554,158611352
3556,153723884
3558,157743962
3560,159285517
3562,157340194
3564,157239805
3566,159839632
3568,154128767
3570,152257609
3572,158320218
3574,147797940
3576,146438215
3578,160963225
3580,157624925
3582,153869355
3584,154949276
3586,141507223
3592,162234215
3596,166323537
3598,106711643
3600,99571192
3602,73591030
3604,115710529
3606,137408653
3608,120915741
3610,115705600
3612,94007500
3614,137105214
3616,141480576
3618,98113544
3620,137704548
3622,103385463
3624,168079683
3626,133290268
3628,59741984
3630,72882729
3632,125381895
3634,134196594
3636,100766280
3638,112406573
3640,137550467
3642,168261651
3644,65243733
3646,153546651
3654,161481696
3656,162060844
3658,166176857
3660,165584349
3662,161225796
3664,159652127
3666,168074884
3668,168077641
3670,165127854
3672,166261706
3674,167421127
3676,163310542
3678,161755327
3680,160294792
3682,165952181
3684,158410751
3686,160568637
3688,165235138
3690,167688704
3692,160556844
3694,163845715
3696,160891317
3698,161549420
3700,159941370
3702,168050118
3706,144273454
3708,90780507
3714,156997094
3716,145333010
3718,147672555
3720,152384369
3722,151243068
3724,154263076
3726,157496449
3728,146391595
3730,137361964
3732,152210164
3734,157772233
3736,157278710
3738,151141928
3740,141798899
3742,137618825
3744,133674806
3746,152779707
3748,154975842
3750,157248671
3752,157031362
3754,146372211
3756,151656139
3758,155743462
3760,151562840
3762,163204945
3764,139485562
3766,76334686
3772,168209309
3774,116297591
3776,93091461
3778,113983910
3780,166609043
3782,116278001
3784,167735326
3786,165532182
3788,35028363
3790,167192192
3792,100324449
3794,167941799
3796,109104457
3798,81532809
3800,167274519
3802,167711303
3804,168159975
3806,109131548
3808,168206566
3810,167419932
3812,166787047
3814,85372856
3816,103011415
3818,103890584
3824,148115576
3830,160342933
3832,163498907
3834,155932961
3836,164874660
3838,161101924
3840,162863355
3842,163737858
3844,155148814
3846,154937908
3848,156730772
3850,162254958
3852,153903206
3854,164443257
3856,152748258
3858,160986086
3860,158754411
3862,160958409
3864,161022527
3866,152311012
3868,153823578
3870,153129383
3872,155916703
3874,164125052
3876,154520310
3888,137690893
3890,133370214
3892,168024090
3894,103081616
3896,138881976
3898,141920942
3900,150860570
3902,166724607
3904,131473273
3906,150690888
3908,168215954
3910,136185210
3912,132494129
3914,168025762
3916,167489712
3918,63944062
3920,136006231
3922,140138440
3924,168202885
3926,135774752
3928,151925734
3930,131345066
3932,167968305
3934,151591606
3936,163305790
3938,112301824
3940,122543321
3946,130949526
3948,168160015
3950,130342369
3952,168160621
3954,110486151
3956,141699111
3958,168140726
3960,64813008
3962,114261002
3964,130697635
3966,167520154
3968,158436665
3970,164802531
3972,99976615
3974,163538956
3976,164212950
3978,159806337
3980,167339607
3982,153962920
3984,163339117
3986,159680646
3988,100548317
3990,157417555
3992,167655967
3998,165052468
4000,134014223
4004,168153019
4006,168155779
4008,166951967
4010,148892740
4012,79606501
4014,147887494
4016,152627216
4018,164411634
4020,139440320
4022,165312573
4024,161115690
4026,149643889
4028,161760334
4030,162131377
4032,115691748
4034,152583638
4036,62053060
4038,143302153
4040,103985952
4042,147839890
4044,162628828
4046,163359950
4048,145776984
4050,167728374
4052,143814600
4056,143497667
4058,165740204
4062,167925019
4064,156116660
4066,99947844
4068,115700943
4070,152457626
4072,93617651
4074,145616765
4076,149924763
4078,160718168
4080,167896390
4082,167557326
4084,83520070
4086,165331233
4088,146060094
4090,139025004
4092,166456725
4094,167888974
4096,153899751
4098,162486730
4100,139701716
4102,149423401
4104,79522483
4106,159504148
4108,148525661
4112,167798506
4120,165282291
4122,168056486
4124,135187519
4126,164247935
4128,137561094
4130,150349276
4132,167272667
4134,148342981
4136,167985386
4138,143534233
4140,164519275
4142,108468577
4144,161690849
4146,161873819
4148,165784892
4150,113215913
4152,167596863
4154,168037736
4156,144685737
4158,167727676
4160,134036061
4162,108574622
4164,54097549
4166,124359027
4174,165351716
4176,81912212
4178,133470959
4180,161671004
4182,167810324
4184,141537043
4186,162078785
4188,115729305
4190,159370478
4192,162264938
4194,157628578
4196,158523105
4198,168024350
4200,167261794
4202,161795824
4204,110411681
4206,162629161
4208,168026652
4210,167809397
4212,166332961
4214,153203003
4216,132491829
4218,165478415
4220,147788622
4222,163743905
4224,167858305
4226,112798697
4232,167517733
4234,135866229
4236,167688077
4238,167471202
4240,167436349
4242,127030249
4244,90043158
4246,165530148
4248,163222792
4250,166930445
4252,139101727
4254,167925238
4256,166923967
4258,167928030
4260,120748603
4262,157988415
4264,99267714
4266,104514020
4268,153810250
4270,113760203
4272,167632000
4274,167172547
4276,167688250
4278,117912873
4280,151077884
4282,70522645
4284,163334461
4292,116564132
4294,167920717
4296,167397139
4298,167661764
4300,167706390
4302,133530582
4304,136293256
4306,167706932
4308,166804452
4310,150244664
4312,165125700
4314,167913756
4316,163131876
4318,167706330
4320,61142484
4322,153478754
4324,128257732
4326,167707106
4328,133498732
4330,167755073
4332,167707192
4334,159837785
4336,161291389
4338,167875053
4340,167801126
4344,168178863
4346,49786341
4352,139724434
4354,167698274
4356,167621295
4358,167844880
4360,157997911
4362,163172231
4364,159189844
4366,167895620
4368,144006838
4370,132532165
4372,167674554
4374,167675773
4376,166199970
4378,167676184
4380,166767463
4382,126280207
4384,167643348
4386,167676376
4388,165857161
4390,167676427
4392,151714341
4394,154160355
4396,164527455
4398,156422161
4400,168200126
4402,168180985
4404,168291515
4410,166139050
4412,167597129
4414,151551921
4416,97681921
4418,157359320
4420,167855430
4422,150275138
4424,163831372
4426,164642311
4428,125192136
4430,146600401
4432,167841037
4434,167038102
4436,151785248
4438,162749883
4440,161600062
4442,154226567
4444,167852217
4446,157750716
4448,140834754
4450,151878415
4452,156991444
4454,157340078
4456,166303518
4460,168147230
4466,168216821
4468,163235862
4470,165285949
4472,156125739
4474,153589411
4476,116738559
4478,155946729
4480,156178445
4482,133471885
4484,149269528
4486,153327178
4488,163942810
4490,149370373
4492,146842967
4494,115333482
4496,120748817
4498,150369902
4500,162008434
4502,142477068
4504,158111737
