url,daymoney,days,industry,jobdescribe,lasting,location,title,...
http://www.shixiseng.com/intern/inn_ia3bfmulqhqs,190-200/天 丨,"5天/周

丨",互联网,1.业务内运行数据的实时、离线统计 2.推荐模型的特征工程 3.业务的相关开发工作 4.基础要求：熟悉一门语言c\c++\java\python均可，具有一定的工程能力。 逻辑思维严谨，良好的语言表达能力，对待工作认真负责 5.加分项： 1.熟悉hive\spark\mr等数据处理相关工具 2.有推荐算法、机器学习、统计学等相关知识储备 ​,实习3个月,北京 丨,研发,{}
http://www.shixiseng.com/intern/inn_pkbstuzh9b6q,120-150/天 丨,"4天/周

丨","互联网,企业服务",岗位职责： 1. 负责现金、银行网银、银行账户开销户等的各类银行业务，包括贷记凭证、结汇、贷款受托支付等； 2. 负责编制收支、存款等资金日报； 3. 登记现金和银行存款的日记账； 4. 负责部分银行单据 SAP 的录入工作； 5. 负责上级主管领导交办的其它工作。 招聘要求： 1. 大专及以上 ； 2. 财务管理、统计、会计、审计等相关专业 ； 3. 熟悉银行柜台业务； 4. 熟悉各种电脑办公软件，尤其是财务软件（ SAP ）及 Office 的熟练操作； 5. 具备会计上岗证者优先考虑； 6. 能够在工作中与他人良好的进行沟通，促进工作的开展； 7. 在工作中严谨细心，具有较强的责任心和敬业精神； 8. 在工作中能做到良好的自我控制，坚守财务制度和财务人员的职业道德。,实习8个月,上海 丨,出纳（实习生）,{}
http://www.shixiseng.com/intern/inn_8wumxgcuesdq,150-200/天 丨,"4天/周

丨","金融,计算机/互联网",岗位职责： 负责基础数据质量的日常评估标注工作： 任职要求： - 本科大四，计算机、数据、统计学专业优先； - 能保证1周不低于4天，连续工作至少两个月。 ​,实习3个月,北京 丨,数据标注工程师实习生,{}
http://www.shixiseng.com/intern/inn_hhgz1xzn8f3j,80-100/天 丨,"3天/周

丨",医药,1 录入患者基本信息资料 2 整理患者处方 3 电话回访患者,实习15个月,天津 丨,数据管理实习生,{}
http://www.shixiseng.com/intern/inn_b0x7r4hr9hys,70-100/天 丨,"5天/周

丨",计算机/互联网,岗位职责： 1. 负责来访人员接待、日常办公用品采购及领用，固定资产登记与维护； 2. 负责考勤统计、岗位招聘信息发布、面试通知、员工花名册的录入更新等； 3. 协助办公室内环境的日常维护、监督； 4. 协助处理社保、公积金、工商等事务； 5. 协助行政/人事等其他相关事宜。 工作时间：早上8：30-下午6：00 午休:         中午12：00-下午13：30 任职要求： 1. 限女生，形象气质佳； 2. 较强的服务意识，熟练使用Excel、word等办公软件； 3. 具备良好的协调能力、沟通能力，富有责任心，性格活泼开朗，具有亲和力； 4. 普通话准确流利。 5. 具有良好的抗压能力。 我们是一个富有活力的团队，团队成员都是80后、90后，急切需要新鲜血液的加入。 简历请附近照一张，欢迎萌妹子~,实习3个月,成都 丨,行政助理,{}
http://www.shixiseng.com/intern/inn_q9tixx7y38o7,120-200/天 丨,"5天/周

丨",计算机/互联网,岗位及要求 岗位： PMS 大数据岗位 1、第一年负责 PMS 系统数据录入、整理、地理信息图优化等事宜； 2、后期晋升 PMS 项目组长、地市大区经理、质检员等高级岗位； 招聘亮点： 1.技能类职位，免费提供高质量专业实训（带薪） 2.免费提供住宿（不用为总搬家而发愁） 3.长期稳定的项目开发经验（ 500 强企业，不间断） 4.继续学历提升的机会与平台（在岗期间，读研有学费奖励政策） 5.固定的劳动关系及可见的薪资结构（踏实，有保障） 6.开放的工作氛围及舒适的工作环境（体验花园式办公区） 7.个人长期职业发展的空间（四年后可进 500 强企业）,实习3个月,"南京,泰州,宿迁,淮安 丨",PMS大数据治理,{}
http://www.shixiseng.com/intern/inn_oxvz5efn2p0h,150-200/天 丨,"5天/周

丨",计算机/互联网,工作职责 : 负责大搜索 pc 端和无线端的用户基础数据建设及挖掘工作 - 负责大搜索 pc 端和无线端的用户行为相关特征挖掘，行为模型和用户画像建设 - 负责大搜索 pc 端和无线端的用户行为反作弊策略设计 职责要求 : - 有海量数据处理经验，熟悉 map-reduce 分布式开发 - 熟悉数据结构与算法，对数据挖掘与机器学习理论有一定的研究及应用 - 熟悉 Linux 环境编程，熟练掌握 c++/python 语言，有良好的编程习惯 - 热爱互联网，较强的分析解决问题的能力，踏实，主动，较强的学习能力,实习7个月,北京 丨,运营规划管理部_用户行为数据挖掘实习生,{}
http://www.shixiseng.com/intern/inn_arspufrugs8l,150-200/天 丨,"4天/周

丨",计算机/互联网,工作职责 : - 负责用户行为数据的分析，挖掘，从海量的数据中找出有用的信息 - 负责研究算法，利用用户行为模型对产品进行评估和改进 - 负责构建用户数据模型，研究互联网产品，用户变化，用以支持各项决策 职责要求 : - 具有机器学习、信息检索、统计学、等相关工作经历者优先 - 具有较好的数据分析，抽象理解能力 - 思维敏捷，良好的逻辑分析能力、良好的沟通及组织能力 - 熟悉 Python 或者 C++ 、 Java 等程序设计语言 - 热爱互联网，较强的分析解决问题的能力，踏实，主动，较强的学习能力,实习7个月,北京 丨,运营规划管理部_实习数据分析实习生,{}
http://www.shixiseng.com/intern/inn_vt6qqgpltd4t,200-300/天 丨,"5天/周

丨",计算机/互联网,1、协助日本公司解决日常技术问题； 2、协助日本公司制作项目计划以及项目解决方案； 3、电话指导日本方面的工程人员进行现场安装以及问题解决； 4、去日本现场指导以及对日籍人员进行培训。 5、日本短期常驻，帮办理签证等出国手续，出差费用全额报销。 岗位要求： 1. 大学本科以上学历(理工科)，会日语，1-2年工作经验，愿意在新能源行业长期发展的有志之士。 2.吃苦耐劳、责任心强，有较强的学习能力和团队合作精神。 3.全年三分之一时间在日本工作。 工作时间：上午9点至下午18点。,实习4个月,上海 丨,技术支持工程师（日语）,{}
http://www.shixiseng.com/intern/inn_iuzfwd37p19e,100-150/天 丨,"3天/周

丨",计算机/互联网,岗位职责： 1、负责协助项目数据整理及分析工作，根据研究部门的数据分析大纲提交数据分析报告； 2、为项目提供研究设计、模型分析等提供协助技术支持； 3、协助为数据挖掘类项目提供数据支持或者基于数据的解决方案； 任职要求： 1、统计学、数学、计算机科学、社会心理学等理工类相关专业，本科及以上学历； 2、愿意从事数据分析； 3、熟练掌握各种统计方法，包括多元统计分析等应用分析技术； 4、会使用EXCEL/SPSS/SAS/R等常见统计软件，熟练运用SQL语句； 5、分析能力强，逻辑思维清晰； 6、具备良好的团队合作精神及抗压能力，有进取精神、善于学习、思维敏捷、善于创新； 7、每周至少提供3天实习，大三、研一和研二优先。,实习5个月,北京 丨,数据分析,{}
http://www.shixiseng.com/intern/inn_zdkhmdakdulg,100-150/天 丨,"5天/周

丨",互联网,岗位职责： 1. 为数据运营人员整理，输出常规数据日、月报，并跟进异常数据监测、反馈。 2. 负责公司各产品线的渠道结算处理和审核。 3. 负责各移动产品线统计系统的日常维护。 4. 协助部门负责人处理其他部门事宜。 任职资格： 1. 统计、数学、经济学等相关专业本科以上学历，有互联网数据分析 / 运营相关实习经验者优先； 2. 有扎实的分析理论基础，熟练使用 Excel ， PPT 等统计分析工具。 3. 敏锐的数据感知力、较强的逻辑思维能力。 4. 性格乐观开朗，工作认真负责，勇于承担责任，有良好的沟通能力，注重团队合作精神。,实习10个月,北京 丨,数据运营实习生,{}
http://www.shixiseng.com/intern/inn_0zir3kfsfcfo,150-200/天 丨,"5天/周

丨",计算机/互联网,岗位职责： 1. 负责在Kaggle上找相关的竞赛和获奖模型； 2. 整理相关材料：特征工程，模型，评估指标，最佳效果水平等； 3. 领导安排的其它相关工作； 岗位要求： 1.计算机科学、软件工程、自动化等相关信息专业，硕士或者博士以上学历； 2.至少在以下一个方面有一定的理论与实践积累： a. 数据分析与数据挖掘； b. 机器学习； c. 搜索相关性； d. 搜索引擎实现； e . 自然语言处理。 3.良好的编程基础，至少熟悉Python，Java，C++等其中一种编程语言； 4. 良好的基础素质，包括发现问题，分析问题，解决问题的能力，良好的沟通与表达.,实习12个月,北京 丨,数据挖掘实习生,{}
http://www.shixiseng.com/intern/inn_rm2kqowe1nhq,80-120/天 丨,"4天/周

丨",互联网,岗位职责： 1.    负责国外各游戏网站内容的日常检查及维护； 2.    对采集的后台数据进行日常编辑维护工作； 3.    协助相关人员进行后台功能的优化工作及新区域新平台的上线数据准备工作。 任职资格： 1.    本科以上学历，计算机相关专业优先，对国外游戏有所了解； 2.    熟悉电脑基本操作，对Python具有一定的了解，具有一定的网页编辑能力，有一定的英语读写基础能力； 3.    热爱游戏，热爱互联网工作； 4.    细心、踏实、有责任感，有想法，有团队责任感； 5.     在校实习生、应届毕业生优先。,实习3个月,成都 丨,数据编辑,{}
http://www.shixiseng.com/intern/inn_flwen8g1xtkt,150-180/天 丨,"5天/周

丨",互联网,职位描述： 1. 针对商业化日常数据需求，进行数据提取、清洗、分析与解释、培训。 2 .负责升级与维护现有企业BI系统 3. 参与数据产品开发，包括从需求到设计的全过程 4.充分发挥能动性，主导各项目的数据自动化流程 任职要求： 1. 耐心、仔细、有责任心 2. 能承受较强的自学需求带来的压力 3. 有VBA/Excel/Python/Linux Shell/SQL/HQL技能之二加分 4. 逻辑清晰，表达能力强。 5. 对数据相关工作有充分的好奇心与钻研欲望，计算机相关专业优先。,实习15个月,北京 丨,数据分析实习生,{}
http://www.shixiseng.com/intern/inn_mqg79exfiivz,150-200/天 丨,"5天/周

丨","互联网,生物/医疗",岗位职责： 1、负责公司的与数据相关的维护、安全、项目管理、统计汇总与分析等，定期输出与数据相关的报表和问题反馈。 2、负责管理和激励数据标注团队，按照业务部门的需求带领数据标注团队完成数据标注任务。 素质要求： 1、计算机相关专业，有相关数据管理、数据分析经验者优先。 2、认真细心，有耐心，沟通和协调能力强。 3、具备一定的项目管理素养 4、会简单的统计和文档工具如excel、SAS、office等。 5、具备管理能力素养、职业素养。,实习3个月,北京 丨,数据管理,{}
http://www.shixiseng.com/intern/inn_87iwibwusi4z,80-120/天 丨,"5天/周

丨",企业服务,"任职要求： 1.大三或大四的本科应届生 , 以经济学、社会学、管理学、统计学等类专业为优； 2.熟练掌握统计分析技术与相关领域的研究模型； 3.精通 Excel ； 4.耐心，细心，责任心强，性格活泼外向； 5.具团队合作精神，具良好沟通能力。 岗位职责： 1. 
基础数据网络搜集； 2. 
网站后台操作学习； 3. 
数据汇总、校验、审核和录入； 4. 
数据可视化工具的搜集、学习和研究； 根据指导制作数据分析报告。 薪酬待遇： 待遇面议。实习期6个月，到期有意留任者，择优正式聘用。有意者，请发简历至企业邮箱，简历请尽量详细，并请附生活照一张，合则约见(请勿电话咨询，谢谢)",实习6个月,南京 丨,数据处理方向/数据处理实习岗,{}
http://www.shixiseng.com/intern/inn_z5gtj7p2eklm,120-150/天 丨,"4天/周

丨","通信/电子,企业服务","职能要求： 1. 负责接受并记录每天客户的联络情况 , 对联络情况进行整理； 2. 反应快，有耐心，心态好，与客户准确、高效的沟通； 3. 熟悉 office 软件，对会后数据进行更新，并管理数据库，对其相关信息及时更新 . 任职资格： 1. 要求不限、专业不限； 2. 上班时间：早 9 ： 30-6 ： 00 、法定节假日均休息； 3. 良好的沟通能力，不抵触与客户进行电话沟通； 4. 提供有竞争力的薪水 . 请认真阅读工作岗位再投递简历。",实习3个月,北京 丨,会议邀请&数据库管理专员,{}
http://www.shixiseng.com/intern/inn_jjfhir3cub86,150-250/天 丨,"5天/周

丨",计算机/互联网,1、监控数据，实时发现并解决广告投放中出现的问题； 2、数据分析，分析市场投放效果并提出有建设性的改进意见； 3、优化并不断改进市场广告流程以及后台等工具。 岗位要求： 1、大专及以上学历，理工类专业优先； 2、爱玩游戏，热爱互联网或游戏行业，致力于在游戏行业发展； 3、熟练运用word、excel、ppt等office办公软件； 4、内敛细心，勤奋踏实，责任心强，具有良好的团队合作精神。 5、能承受强大工作压力，适应游戏公司的快节奏及适度加班。,实习3个月,广州 丨,手游数据分析师,{}
http://www.shixiseng.com/intern/inn_ybmm1fjbytmi,200-220/天 丨,"4天/周

丨",计算机/互联网,"数据开发工程师 工作职责: -主要负责处理音乐产品日志数据（TB级）开发工作 要求： -良好的计算机编程基础，熟练使用常用的数据库 -踏实好学、善于沟通，对数据感兴趣 -有shell/python等脚本经验优先 -熟悉linux下常用命令优先 -熟悉hadoop原理优先 -熟悉PHP,java等编程语言，有过系统开发经验优先 -每周至少保证4天工作时间，最短不能少于6个月（硬性要求） -研一及2019年毕业者优先考虑",实习3个月,北京 丨,数据开发工程师实习生,{}
http://www.shixiseng.com/intern/inn_csdadwestycw,150-300/天 丨,"4天/周

丨",金融,【工作职责】 参与量化数据的整理、数据挖掘、策略开发； 【任职要求】 1.国内外名校计算机等相关专业； 2.熟悉编程语言，掌握 Python ， C 等至少一种； 3.熟悉 SQL 语句； 4.具备较强的责任心强，做事严谨踏实，思路清楚，善于学习总结； 5.具备良好的团队合作精神和沟通协调能力； 【薪酬待遇】 面议；提供业内极具竞争力的个人待遇和优厚的组织福利；,实习6个月,北京 丨,数据实习生,{}
http://www.shixiseng.com/intern/inn_v4qm0u62jc0d,150-250/天 丨,"5天/周

丨",企业服务,任职要求： 1.计算机或相关专业本科或本科以上学历； （在校生、应届生都可投递） 2.熟悉常见数据结构和算法，有一定数理和逻辑基础，能够理解并实现较复杂的算法过程 3.有扎实的编程基础，至少能熟练使用一种编程语言（熟悉 Java 或 Python 的优先），并有实际工程经验和能力； 4.能够根据业务需求写爬虫抓取数据（熟悉scrapy更佳）； 5.有较强的分析和解决问题能力，学习能力强，善于沟通，有团队合作意识； 6.熟悉web开发，能够使用php或python完成业务需求开发，熟悉flask、django等框架更佳。 岗位职责： 采用 Java 或 Python 等程序设计语言： 1. 实现微信、大众点评等媒体平台的数据抓取系统，具体包括抓取任务调度、数据抓取 ( 模拟器和 Web 多种途径 ) 、性能优化算法设计等内容。 2. 在 Hadoop/HDFS 分布式计算环境下，实现数据提取、清洗、结构化、入库、统计分析等需求。 3. 部分web开发工作。 薪酬待遇： 待遇面议。实习期6个月，到期有意留任者，择优正式聘用。有意者，请发简历至企业邮箱，简历请尽量详细，可附作品，并请附生活照一张，合则约见(请勿电话咨询，谢谢),实习6个月,南京 丨,数据挖掘方向/数据抓取实习岗,{}
http://www.shixiseng.com/intern/inn_kbuksy14jfqt,225-250/天 丨,"4天/周

丨",软件,根据不同应用场景，研发数据挖掘的相关算法及系统； 撰写相关论文及专利； 岗位要求: 1.计算机相关专业； 2.熟悉数据挖掘、机器学习和概率统计的常用算法； 3.能熟练使用Java，C/C++和Python等至少一种编程语言。 实习时间：每周至少4天 地点：海淀区白石桥腾达大厦 实习期间表现良好，可考虑转正。,实习6个月,北京 丨,数据挖掘算法实习生,{}
http://www.shixiseng.com/intern/inn_wdvyeu5vjmcy,180-230/天 丨,"4天/周

丨","互联网,电子商务",【职位描述】 1、 基于Hadoop平台进行MapReduce开发； 2、 负责Hadoop集群的开发、调优和运维； 3、 进行业务日志分析，给相关部门提供数据支持。 【职位要求】 1、了解分布式计算原理，熟悉MapReduce编程； 2、熟悉Hadoop集群管理及优化、熟悉Pig/Hive/Sqoop开发及优化； 3、熟悉Linux环境和svn，awk，vim等工具； 4、熟悉Python、PHP脚本者优先考虑。,实习6个月,北京 丨,数据开发实习生,{}
http://www.shixiseng.com/intern/inn_yyjy4lmgz5un,100-120/天 丨,"5天/周

丨",计算机/互联网,1、第一年负责 PMS 系统数据录入、整理、地理信息图优化等事宜； 2、后期晋升 PMS 项目组长、地市大区经理、质检员等高级岗位； 3、前两月为培训期，安排 PMS 岗位实践，每天 100 元培训补贴；前两周离岗者无薪；,实习5个月,南京 丨,数据整理录入,{}
http://www.shixiseng.com/intern/inn_9jmzggijzwg1,80-150/天 丨,"5天/周

丨",教育/培训,岗位职责： 1、负责各类调查问卷的测试、运行和维护； 2、负责调查项目的进行，包括调查前基础数据清理，调查过程中数据统计与分析，调查后样本数据的回收。 岗位要求： 1、全日制大学统招本科学历，计算机相关专业（学习过数据库相关课程）；或非计算机专业，有数据库使用工作经验1年以上； 2、熟悉Office办公软件，有SQL Server和Html使用经验者优先。,实习6个月,成都 丨,信息管理员,{}
http://www.shixiseng.com/intern/inn_ajatusry3pyz,80-90/天 丨,"5天/周

丨",企业服务,"工作职责: 1. 按时完成负责公司的 master data 维护工作 , 包括 : (1). 完成第三方客户 / 关联非关联方供应商 / 总帐科目 / 审批流的查询工作 (2). 核对第三方客户 / 关联非关联方供应商 / 总帐科目 / 审批流申请的资料 (3). 维护第三方客户 / 关联非关联方供应商 / 总帐科目的财务数据以及审批流主数据 2. 协助完成主数据的内控工作 3 ． 能较好和其他部门的同事沟通，按时完成 Team leader 分配的工作； 4 ． 协助完成部门内的报告的装订工作； 岗位要求： 1. 大专及以上学历，财务相关专业； 2. 有 SAP 使用经验优先； 3. 能够有很好的沟通能力，有基本的英语沟通能力； 4. 一周能够出勤 5 天，至少实习三个月； 5. 有责任心，愿意做共享中心这种单一模块的工作。 6. 能立即上岗。",实习5个月,成都 丨,MDM 数据审核会计实习生,{}
http://www.shixiseng.com/intern/inn_nwsecady7ufg,200-220/天 丨,"4天/周

丨",互联网,"工作职责: -研究数据挖掘或统计学习领域的前沿技术,并用于实际问题的解决和优化 -通过对数据的敏锐洞察,深入挖掘产品潜在价值和需求,进而提供更有价值的产品和服务,通过技术创新推动产品成长 职责要求: -热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识 -至少熟练掌握Java/Python/C++中一门编程语言，对数据结构和算法设计有较为深刻的理解 -良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题 -较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识 -熟悉海量数据处理、Hadoop有相关项目经验者优先 P.S：该岗位为RD研发岗位，需要有一定的编程基础，研二的可稳定实习的同学优先考虑，需要可以稳定实习(每周4-5天)，最好可以6个月以上，希望毕业年份在 18年及以后 ，熟悉Hadoop的优先，主要做数据挖掘和数据分析",实习8个月,北京 丨,数据挖掘实习生,{}
http://www.shixiseng.com/intern/inn_ryns8wxv0ojs,80-160/天 丨,"3天/周

丨",咨询,任职要求： 1、最好保证每周3天以上到岗，每周一和每周五务必到； 2、能够保证至少2个月以上的实习期； 3、具备较好的沟通表达能力和文字功底； 4、有运营微博、维护官网或与公关、品牌、广告等相关经历优先。,实习3个月,北京 丨,品牌传播,{}
http://www.shixiseng.com/intern/inn_tldtoc40vo84,100-120/天 丨,"3天/周

丨","广告,文化传媒","TNS, one of the world’s largest marketing research and information
groups, provides clients with value added information and insight, enabling
them to make more effective decisions. We operate a global network spanning 80
countries and employ over 15,000 people. The TNS International Research Centre, provides a full range
of marketing research services, specializing in the conduct of complex multi-country research programs across Asia Pacific
and beyond. We are seeking dynamic and bold individuals – able to look behind the
numbers, beyond the trends, and between the lines. Candidates who can rise to
the challenge of working in a demanding, yet rewarding industry will become
part of a dynamic and international team, working alongside global
organisations and providing business solutions of the highest quality. The responsibilities: -Program electronic
questionnaires for Computer Assisted Telephone/Personal/Web Interviewing.​ 编写适用于电脑辅助电话访问、面对面访问和网上访问的电子问卷。 -Prepare
tabulations and assist researchers in statistical analysis. 准备电子表格和协助研究人员进行统计分析。 -Provide
data delivery to clients. 向客户提供相关数据。 The
prerequisites: -Degree or Diploma holder in Computer
Science or related discipline. 计算机相关学科本科 -Good
English and Cantonese spoken and written capabilities. 有良好的英语和广东话读写能力。 -Motivated,
good interpersonal skills and strong sense of team spirit. 工作积极，具有良好的沟通能力以及团队合作精神。 -Interested
in market research. 对市场调查研究有兴趣。 -Fresh
graduates are welcome. 欢迎应届毕业生。 ​",实习3个月,广州 丨,EDP Intern 电子数据编程员,{}
http://www.shixiseng.com/intern/inn_bik3lpoeirpj,130-150/天 丨,"5天/周

丨","计算机/互联网,教育培训",团队顶尖，由“国家千人计划专家”、留美博士亲自带领，与BAT技术大牛（大数据分析）共事。 工作职责： 1.负责大数据环境下系统的部署、运维； 2.协助做大数据分析所需要的数据查询、可视化相关的工作。 任职要求： 1.熟悉linux系统； 2.熟悉各种网络协议； 3.熟悉python、shell等脚本程序；懂c/c++、java优先； 4.熟悉tomcat的安装部署优先，熟悉sql语句优先； 5.熟悉hadoop、spark、kafka、flume等大数据系统优先； 6.国家统招一本以上学历，计算机相关专业。,实习4个月,北京 丨,IT运维—大数据方向,{}
http://www.shixiseng.com/intern/inn_jzd0tw7rrvje,100-150/天 丨,"4天/周

丨",文化/传媒,"岗位职责： 1.  
与大数据团队的数据咨询顾问共事，参与数据分析和咨询项目执行 2.  
咨询领域包括 CRM 运营数据监测与分析，数据驱动的营销策略支撑，程序化广告投放， Social
Marketing 3.  
通过数据分析与洞察整理成分析报告，并进行沟通和汇报 任职资格： 1.  
数据、统计学、经济学等专业背景，本科及以上学历。 2.  
擅长使用 Excel 及 PPT ，熟悉至少一种 SAS 、 R 、 SPSS 等数据处理及分析软件优先 3.  
有可视化工具使用经验者优先 4.  
能够保证相对稳定的实习时间",实习8个月,北京 丨,数据分析实习生,{}
http://www.shixiseng.com/intern/inn_aipbdysjxpym,100-120/天 丨,"5天/周

丨",计算机/互联网,1.负责企业公众号运营及文案编辑工作 2.管理能力，管理公司自有车队 3.数据分析，分析公司运营数据，提升公司业绩 4.有相关公众号运营及管理经验优先,实习6个月,厦门 丨,公众号运营兼数据分析,{}
http://www.shixiseng.com/intern/inn_9ruv4vcz3erk,180-200/天 丨,"4天/周

丨",互联网,"专业技能： 1.
精通数据库、熟悉 linux 操作系统、 JAVA 编程和脚本编程 2. 熟悉 hadoop/hive 和 map-reduce 的优先考虑； 3. 有优秀的逻辑思维能力；对数据敏感； 4. 善于用最佳的形式展现数据，精通各类图表的应用； 5. 善于用最佳的数据佐证问题，对数据的因果关系有很好的判断力 ; 6. 有较强的语言和文字总结表达能力 , 并有很强的问题分析和解决能力。",实习5个月,上海 丨,数据仓库工程师,{}
http://www.shixiseng.com/intern/inn_fptqg6sjuo1b,200-400/天 丨,"4天/周

丨","互联网,计算机/互联网",岗位职责: 1. 运用Hadoop、Hive等大数据技术，建设新房基础数据模型，为各业务应用提供准确、易用的数据仓库； 2. 支持分析师分析用户行为和运营数据。 任职资格: 1. 本科及以上学历，计算机相关专业； 2. 熟悉其中至少一种开发语言：Python、PHP、Java； 3. 熟悉Mysql，能够较为熟练的使用SQL进行数据统计； 4. 了解Hadoop、Hive、Spark等大数据计算技术的使用； 5. 了解常用数据结构和算法，有较好的编程基础； 6. 对大数据技术有较强兴趣，有较强的学习能力和工程研发能力； 7. 对数据敏感，对数据统计结果认真负责。,实习3个月,北京 丨,（春招）数据仓库实习生(000930),{}
http://www.shixiseng.com/intern/inn_myavcmtfnhhn,150-200/天 丨,"3天/周

丨","金融,计算机/互联网",工作职责： 1、协助员工招聘、绩效等工作； 2、辅助培训课程的组织安排工作； 3、人员个人信息等人力资源档案创建及维护； 4、微信公众号维护，更新，编辑部分文章； 5、党务、工会相关协助工作。 岗位要求： 1、全日制本科以上学历。 2、注重细节，优秀的组织、分析和工作计划能力以及主观能动性； 3、性格外向，关于沟通，表达能力优秀，有较强的人际交往能力和沟通协调能力； 4、能尽快到岗，一周可实习3天以上。,实习7个月,上海 丨,人力资源实习生,{}
http://www.shixiseng.com/intern/inn_kroscy42bxgz,200-400/天 丨,"4天/周

丨","互联网,计算机/互联网","岗位职责: 1. 研究数据挖掘或统计学习领域的前沿技术，并用于实际问题的解决和优化； 2. 大规模机器学习算法研究及并行化实现，为各种大规模机器学习应用研发核心技术； 3. 通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的产品和服务，通过技术创新推动产品成长。 任职资格: 1. 热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识； 2. 具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机制设计/博弈论； 3. 至少精通一门编程语言，熟悉网络编程、多线程、分布式编程技术，对数据结构和算法设计有较为深刻的理解 ； 4. 良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题； 5. 较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识；
具有以下条件者优先： 6. 熟悉文本分类、聚类、机器翻译，有相关项目经验； 7. 熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验。",实习3个月,北京 丨,（春招）数据挖掘实习生(000902),{}
http://www.shixiseng.com/intern/inn_izocbyimrivc,111-112/天 丨,"3天/周

丨","贸易/物流,其它","岗位职责： 主要职能为协助质量部完成系统数据输入及整理工作， 涉及数据的维护和分析， 以及其他的一些辅助性工作。 任职要求： 本科及以上学历， 良好的英语读写能力，耐心细致， 可以熟练的使用办公软件（尤其是EXCEL）, 最好具备良好的数据分析经验或背景。",实习6个月,上海 丨,数据分析实习生,{}
http://www.shixiseng.com/intern/inn_no4ve4vkfdvt,100-120/天 丨,"4天/周

丨",计算机/互联网,工作职责： 1. 旅游攻略相关的互联网内容及用户运营； 2.在运营工作中，发现产品存在的问题，提交给产品经理作为产品改进的依据。 任职资格： 1.热爱旅行，有国外自由行经验，喜欢写游记、旅行攻略，热爱分享； 2.良好的沟通能力，有较强责任心且工作细致； 3.良好的信息搜集及综合整理能力； 4.Office小能手，挖图小能手，如果你还是个业余摄影师，那就更好了； 5.目前为在校本科生或研究生； 6.能够保证每周工作不少于四天，实习期三个月以上。 【也很重要】暂时不提供转正机会 加分项： 【1】英文能力强或掌握英文之外的一门外语优先； 【2】有海外留学生活经历； 【3】大三、研二童鞋优先。,实习3个月,北京 丨,运营实习生（国内外旅行数据）,{}
http://www.shixiseng.com/intern/inn_krqq9gfksmgb,150-200/天 丨,"4天/周

丨","互联网,计算机/互联网",岗位职责: 1、基于流量及用户数据进行的汇总、统计及分析，高效的完成日报、月报等常规数据报告； 2、针对营销渠道的流量优化模型的建立； 3、买卖房人群信息需求路径的分析。 任职资格: 1、本科及以上学历，数学、统计学相关专业优先； 2、熟悉EXCEL操作，熟悉函数，有MySQL经验优先； 3、细心、认真、踏实、责任心强，良好的沟通及团队合作能力； 4、每周至少到岗4天，至少实习4个月。,实习3个月,北京 丨,（春招）数据分析实习生(000583),{}
http://www.shixiseng.com/intern/inn_iutdjmqetptt,170-200/天 丨,"5天/周

丨",计算机/互联网,工作职责： 1、百度视频app运营数据运营 2、程序化广告数据运营 职位要求： 1、重点大学本科或者研究生在读，2018年毕业，每周实习5天，持续6个月以上； 2、对互联网公司有一定了解，熟练操作Excel，掌握基本的数据分析方法； 3、踏实细心，责任心强，思维清晰，热爱数据运营工作；,实习6个月,北京 丨,百度视频-数据运营实习生,{}
http://www.shixiseng.com/intern/inn_7ofjsrcrxqiu,80-150/天 丨,"5天/周

丨",互联网,"岗位职责： 1 、负责客户业务需求相关的需求分析、数据整理、数据分析呈现工作，包括数据建模、数据处理等工作； 2 、撰写数据分析报告，可视化展现分析结果； 3 、完成上级布置的其他方面工作； 任职要求 : 1 、统计，数学，计算机等相关专业 , 配备专人指导 ； 2 、酷爱编程，有相关编程经验，掌握基本 sql,R,python 基本命令； 3 、熟悉常用数据分析模型的原理及其实现 ； 4 、有数据清洗或数学建模经验优先考虑 ； 5 、工作细心，积极主动，学习能力强，能快速响应分析需求 ；",实习6个月,上海 丨,数据分析师,{}
