album,singer,lyrics,title,sentiment,positive,negative
《她说 概念自选辑》,林俊杰,只对你有感觉 张家玮   无解的眼神　心像海底针 光是猜测　我食欲不振 有点烦人　又有点迷人 浪漫没天份　反应够迟钝 不够谨慎　花挑错颜色 但很矛盾　喜欢你的笨 微笑 再美　再甜　不是你的　都不特别 微笑 再美　再甜　不是你的　都不特别 微笑 再美　再甜　不是你的　都不特别 眼泪　再苦　再咸　有你安慰　又是晴天 眼泪　再苦　再咸　有你安慰　又是晴天 眼泪　再苦　再咸　有你安慰　又是晴天 靠的　再近　再贴　少了拥抱　就算太远 靠的　再近　再贴　少了拥抱　就算太远 靠的　再近　再贴　少了拥抱　就算太远 全世界只对你有感觉 全世界只对你有感觉 全世界只对你有感觉 玩的　再疯　再野　你瞪一眼　我就收敛 玩的　再疯　再野　你瞪一眼　我就收敛 玩的　再疯　再野　你瞪一眼　我就收敛 马路　再宽　再远　只要你牵　就很安全 马路　再宽　再远　只要你牵　就很安全 马路　再宽　再远　只要你牵　就很安全 我会　又乖　又黏　温柔体贴　绝不敷衍 我会　又乖　又黏　温柔体贴　绝不敷衍 我会　又乖　又黏　温柔体贴　绝不敷衍 我只对你有感觉 我只对你有感觉 我只对你有感觉 我只对你有感觉 我只对你有感觉 我只对你有感觉 体贴却黏人　爱哭却温顺 有时天真　有时很邪恶 对妳耍狠　就是舍不得 请吸收养分　让脑袋平衡 要你现身　动作慢吞吞 怎么承认　我非你不可,只对你有感觉,"[[0.3706399395757014, 0.6293600604242986]]",0.3706399395757014,0.6293600604242986
《她说 概念自选辑》,林俊杰,我很想爱他 何启弘    天空 下起雨了 他撑的伞 在你身边陪着 可是 我不快乐 因为看见 他脸上的笑 是很勉强的 我很想爱他 但是眼睛在说谎 我很想爱他 但是眼睛在说谎 我很想爱他 但是眼睛在说谎 隐瞒比较容易吧 免得感情变的复杂 隐瞒比较容易吧 免得感情变的复杂 隐瞒比较容易吧 免得感情变的复杂 我很想爱他 但是理智在吵架 我很想爱他 但是理智在吵架 我很想爱他 但是理智在吵架 退出可能解围吗 谁能给我一个好的回答 退出可能解围吗 谁能给我一个好的回答 退出可能解围吗 谁能给我一个好的回答 如果 再舍不得 这样下去 我们每个人都是受害者 当爱情陷在危险边缘 是否都会伤痕累累 是否都会苦不堪言 爱情教会我们都放不下,我很想爱他,"[[0.01143675063053784, 0.9885632493694622]]",0.01143675063053784,0.9885632493694622
《西界》,林俊杰,杀手 林秋离   绝对的完美一双手 不流汗也不发抖 交叉在微笑的背后 暗藏危险的轮廓 在你最放松的时候 绝不带着任何感情就下手 从来不回头 开始的感觉不会痛 不会痛 放大的瞳孔就像做梦 幸福的错觉很温暖很包容 也许还期待 这是致命的冲动 你不懂 我不懂 究竟杀手为什么存在 因为爱 还是未知的未来 心情放松摇摆在你三百米之外 数着心跳等待所有念头全抛开 锁进来 进来 这美丽的悲哀 这是爱 就是爱全世界都不明白 心情停止摇摆在你三百米之外 感觉饥饿难耐需要你填满空白 锁进来进来这美丽的悲哀 这是爱 就是爱 只有你明白 绝对的完美一双手 不流汗也不发抖 交叉在微笑的背后 暗藏危险的轮廓 在你最放松的时候 绝不带着任何感情就下手 从来不回头 开始的感觉不会痛 不会痛 放大的瞳孔就像做梦 幸福的错觉很温暖很包容 也许还期待 这是致命的冲动你不懂 我不懂 究竟杀手为什么存在 因为爱 还是未知的未来 心情放松摇摆在你三百米之外 数着心跳等待所有念头全抛开 锁进来 进来 这美丽的悲哀 这是爱 就是爱全世界都不明白 心情停止摇摆在你三百米之外 感觉饥饿难耐需要你填满空白 锁进来 进来 这美丽的悲哀 这是爱 就是爱 只有你明白 心情放松摇摆在你三百米之外 数着心跳等待所有念头全抛开 锁进来 进来 这美丽的悲哀 这是爱 就是爱全世界都不明白 心情停止摇摆在你三百米之外 感觉饥饿难耐需要你填满空白 锁进来 进来 这美丽的悲哀 这是爱 就是爱 只有你明白,杀手,"[[0.9879736158654104, 0.012026384134589532]]",0.9879736158654104,0.012026384134589532
《曹操》,林俊杰,原来 张思尔林秋离   街灯绊住我眼前 下一步 拉长的影子 嘲弄的回顾 电话亭仍留着你的话 一句话掉一滴泪 今晚的我 会是如何入睡 原来最疼痛的表情 原来最疼痛的表情 原来最疼痛的表情 竟是没有情绪 竟是没有情绪 竟是没有情绪 原来最残忍的画面 原来最残忍的画面 原来最残忍的画面 可以甜言蜜语 可以甜言蜜语 可以甜言蜜语 我不懂得如何更爱你 我不懂得如何更爱你 我不懂得如何更爱你 影子讽刺地 影子讽刺地 影子讽刺地 跟着我难分难离 跟着我难分难离 跟我难分难离 原来最孤单的是 原来最孤单的是 原来最孤单的是 我还是那么想你 我还是那么想你 我还是那么想你 原来最悲哀的是 原来最悲哀的是 原来最悲哀的是 我不能面对自己 我不能面对自己 我不能面对自己 你 收的干净 你 收的干净 你 收的干净 我也会不留一点痕迹 我也会不留一点痕迹 我也会不留一点痕迹 说故事也要像是真的 可是别触动那些回忆 今夜你说了最后一句 一句话 掉一滴泪 看来今晚的我 很难入睡,原来,"[[0.5609320555553936, 0.43906794444460645]]",0.5609320555553936,0.43906794444460645
国语,林俊杰,孙燕姿蔡健雅阿杜  感动每一刻 林秋离  Venus  许环良   夜里的霓虹映月光 而思念渐渐的迷惘 不眠的街闪动光芒 照不进心房 空荡 天亮了拥挤的匆忙 没太多时间狂想 忙碌追逐遗忘 过往 眼看着 高楼越高 心更寂寞 冷冷的感觉总叫人失落 紧握 你我 坚决不放手 要用多少未来的梦换一丝温柔 没有你 我不懂 生命算不算拥有过 别让爱像冰山融化 来不及回头 用你用我的执着 拥抱心中每一刻感动 未来或许有点迷茫 心靠紧就不必惊慌 用爱让城市更美好 眼看着 高楼越高 心更寂寞 冷冷的感觉总叫人失落 紧握 你我 坚决不放手 要用多少未来的梦换一丝温柔 没有你 我不懂 生命算不算拥有过 别让爱像冰山融化 来不及回头 用你用我的执着 拥抱着每一刻感动 别让爱像冰山融化 来不及回头 用你用我的执着 拥抱 心中每一刻感动 由你由我 直到永久 拥抱你我 每一刻感动,感动每一刻,"[[0.7929256434010026, 0.2070743565989974]]",0.7929256434010026,0.2070743565989974
《曹操》,林俊杰,只对你说  站在寂寞的舞台上 灯光下拖着自己的影子 音乐重复我们共同的忧伤 不是每一次的 就可以淡忘 明天没有你 In my heart well never be apart 残留手上的香味提醒我 在数位相机里留下的承诺 每一封简讯 传出的思念 都对你说 莎郎嘿哟means I love you 代表着我 离不开你 每分每秒 每一个声音 只有你撒娇 会让我微笑 莎郎嘿哟 只对你说 I will love you and forevermore 我答应 baby you will see 每一个我都属于你 残留手上的香味提醒我 在数位相机里留下的承诺 每一封简讯 传出的思念 都对你说 莎郎嘿哟means I love you 代表着我 离不开你 每分每秒 每一个声音 只有你撒娇 会让我微笑 莎郎嘿哟 只对你说 I will love you and forevermore 我答应 baby you will see 每一个我都属于你 莎郎嘿哟means I love you 代表着我 离不开你 每分每秒 每一个声音 只有你撒娇 会让我微笑 莎郎嘿哟 只对你说 I will love you and forevermore 我答应 baby you will see 每一个我都属于你 Oh baby I will love you because 我都属于你,사랑해요,"[[0.8804245340747494, 0.11957546592525055]]",0.8804245340747494,0.11957546592525055
《江南》,林俊杰,距离  林怡凤  在距离三公里的位置 我在这里 想像心中的你的呼吸 同样的熄着灯的窗子 你在那里 听不到我呼吸着分离 我走向前 你看不见 真的遥远 就连叹息 影子听见 也是无言 你走向前 我看不见 你的思念 你和我之间 刻着一条界线 不曾有改变 保留着三公分的距离 我的眼里 填满着整个我爱的你 坐在同一张四方桌子边 你的眼里 读不到眷着我的讯息 我走向前 你看不见 真的遥远 就连叹息 影子听见 也是无言 你走向前 我看不见 你的思念 你和我之间 刻着一条界线 不曾有改变 当爱离开之前 能多苦 能多深 能多甜 距离是你走过我身边 我走向前 你看不见 真的遥远 就连叹息 影子听见 也是无言 你走向前 我看不见 你的思念 你和我之间 刻着一条界线 不曾有改变 你和我之间 刻着一条界线 不曾有改变,距离,"[[0.526871761300024, 0.473128238699976]]",0.526871761300024,0.473128238699976
《乐行者》,林俊杰,翅膀 张思尔   同样的机场 不同世界 同样的咖啡 不同味觉 同样的我 和我都少了一些 看飞机划过天空不 见了 用你给我的翅膀飞 我懂这不是伤悲 再高都不会累 我们都说好了 用你给我的翅膀飞 我感觉己够安慰 乌云也不再多 我们也不为谁掉眼泪 空气中藏着 你的香味 回忆里躲着 你的眼泪 最后拥抱的温暖 还有一些 我拖著行李往前一 直走 用你给我的翅膀飞 我懂这不是伤悲 再高都不会累 我们都说好了 用你给我的翅膀飞 我感觉己够安慰 乌云也不再多 我们也不为谁掉眼泪 看一看回忆 是云朵一朵朵地飘过 若想要回头 就无法翱翔 用你给我的翅膀飞 我懂这不是伤悲 再高都不会累 我们都说好了 用你给我的翅膀飞 我感觉己够安慰 乌云也不再多 我们也不为谁掉眼泪 乌云也不再多 我们也不为谁掉眼泪,翅膀,"[[0.9574425203052822, 0.04255747969471783]]",0.9574425203052822,0.04255747969471783
《江南》,林俊杰,害怕 李瑞洵   我突然觉得有点怕 爱跟生活的一切 你以为我知道怎么拆开 我们的想法和落差 我的爱  是说停不能停 已经浓得不能说是曾经 也可说成我是错的 还未曾变成真的 也没谈到多少你需要的爱 我不再  去执着我是谁 我是我在夜里掉的眼泪 也可说我看不开的 为你我能做的 竟还没让你相信是爱情 左右你我 而哭泣都是因为爱 别逼自己不掉泪 这网里不只是有你 这网里我也撑着 拼了命地守着 我的爱  是说停不能停 已经浓得不能说是曾经 也可说成我是错的 还未曾变成真的 也没谈到多少你需要的爱 我不再  去执着我是谁 我是我在夜里掉的眼泪 也可说我看不开的 为你我能做的 竟还没让你相信是爱情 左右你我 我的爱  是说停不能停 已经浓得不能说是曾经 也可说成我是错的 还未曾变成真的 也没谈到多少你需要的爱 我不再  去执着我是谁 我是我在夜里掉的眼泪 也可说我看不开的 为你我能做的 竟还没让你相信是爱情 左右你我 左右你我,害怕,"[[0.09379310663128593, 0.9062068933687141]]",0.09379310663128593,0.9062068933687141
《编号89757》,林俊杰,编号89757 林秋离张思尔   你把我Turn On的那一天 我睁开眼 见了你第一面 认主程序自动run一遍 我属于你没有期限 所有你说的一切命令 绝对执行 忠心程度第一名 我的功能就是保护你 上天入地如影随行不离编号89757 从这一刻就是你给我的姓名 模仿人类的机器 真实的皮肤有温度 甚至能呼吸 10秒钟你房间打扫完毕 3分钟楼下开车等你 男朋友不乖我撵他出去 你寂寞我陪你谈心 可是电脑病毒让我生病 不知不觉中我爱上你 我行为变的不由自己 主人我绝对不背叛你 编号89757 从这一刻就是你给我的姓名 模仿人类的机器 Woo~~ 10秒钟你房间打扫完毕 3分钟楼下开车等你 男朋友不乖我撵他出去 你寂寞我陪你谈心 可是电脑病毒让我生病 不知不觉中我爱上你 我行为变的不由自己 主人我绝对不背叛你 可是我怎么讲 怎么做怎么爱 编号89757 我会阅读会下厨会跳舞 编号89757 会流泪会喝醉 会伤悲 编号89757 这世界没有你 我是谁 编号89757 10秒钟你房间打扫完毕 3分钟楼下开车等你 男朋友不乖我撵他出去 你寂寞我陪你谈心 可是电脑病毒让我生病 不知不觉中我爱上你 我行为变的不由自己 主人我绝对不背叛你,编号89757,"[[0.20587172822781474, 0.7941282717721853]]",0.20587172822781474,0.7941282717721853
《西界》,林俊杰,发现爱 林怡凤  金莎 叽叽喳喳路人小孩 噘嘴的你站在露台 阳光眯着眼看我们 同时也发现爱 嘀嘀咕咕我该不该 让你看穿 冰淇淋的默契就是爱 浓郁香草 巧克玛瑙 不觉中悄悄融化了 变成最幸福的味道 忘了烦恼可爱多好 不需要说什么 呼吸之间就尝到了你我 心电感应我看见 Loves in the air 叽叽喳喳路人小孩 噘嘴的你站在露台 阳光眯着眼看我们 同时也发现爱 嘀嘀咕咕我该不该让你看穿 冰淇淋的默契就是爱 浓郁香草 巧克玛瑙 不觉中悄悄融化了 变成最幸福的味道 忘了烦恼可爱多好 不需要说什么 呼吸之间就尝到了你我 心电感应我看见 Loves in the air 丘比特苦恼唠叨的月老 缘份来了他们谁也管不了 就放手去爱Loves in the air 花开的很好风吹的很好 只要你在什么都好 爱的香味随空气飘 浓郁香草 巧克玛瑙 不觉中悄悄融化了 变成最幸福的味道 忘了烦恼可爱多好 不需要说什么 呼吸之间就尝到了你我 心电感应我看见 Loves in the air,发现爱,"[[0.9855947918852214, 0.014405208114778585]]",0.9855947918852214,0.014405208114778585
《编号89757》,林俊杰,简简单单  我们都是泡沫轻轻一碰就破 眼泪是爱的火花 昨天就像飞机穿过我的窗口 我什么都没有 我摊开了双手 你予取予求 直到你想自由 痛苦的时候 我不会闪躲 就像树叶甘心为春风吹落 只是简简单单的爱过 我还是我 简简单单的伤过 就不算白活 简简单单的疯过 被梦带走 当故事结束之后 心也喜欢一个人寂寞 我摊开了双手 你予取予求 直到你想自由 痛苦的时候 我不会闪躲 就像树叶甘心为春风吹落 只是简简单单的爱过 我还是我 简简单单的伤过 就不算白活 简简单单的疯过 被梦带走 当故事结束之后 心也喜欢一个人寂寞 只是简简单单的爱过 我还是我 简简单单的伤过 就不算白活 简简单单的疯过 被梦带走 当故事结束之后 心也喜欢一个人寂寞,简简单单,"[[0.3520708497816496, 0.6479291502183504]]",0.3520708497816496,0.6479291502183504
《乐行者》,林俊杰,就是我 张思尔   我想了十几个夜晚 我想我一直都在想 什么是完美的感动 我想到开始头痛 你说不定也是一样 想要爱却害怕遗憾 你说不定也很希望 我可以比你勇敢 躺在星空下的草地上 心事全都摊开让你看 满天星星张大眼睛盯着我 想要说 任他们说 他们看 我都不管 我只要 宣布爱你的人就是我 对 没有错 就是要 简简单单 就是我 爱你 爱我 不需要啰嗦 我想了十几个夜晚 我想我一直都在想 什么是完美的感动 我想到开始头痛 你 说不定也是一样 想要爱却害怕遗憾 你 说不定也很希望 能和我交个朋友 躺在星空下的草地上 心事全都摊开让你看 满天星星张大眼睛盯着我 想要说 任他们说 他们看 我都不管 我只要 宣布爱你的人就是我 对 没有错 就是要 简简单单 就是我 爱你 爱我 不要啰嗦 躺在星空下的草地上 心事全都摊开让你看 满天星星张大眼睛盯着我 想要说 任他们说 他们看 我都不管 我只要 宣布爱你的人就是我 对 没有错 就是要 简简单单 就是我 爱你 爱我 任他们说 他们看 我都不管 我只要 宣布爱你的人就是我 对 没有错 就是要 简简单单 就是我 爱你 爱我 不需要啰嗦,就是我,"[[0.7563629452848314, 0.24363705471516858]]",0.7563629452848314,0.24363705471516858
《乐行者》,林俊杰,冻结 张思尔   不小心回到那一天 不小心一切又重演 你如此完美的一切 竟会出现在我的世界 你说话不爱说第二遍 但偏在情人节那一夜 给我你心爱的项链 说了三次对我的爱恋 我那时糊涂 不明白为何你会哭 后知后觉以后 领悟 冻结那时间 冻结初遇那一天 冻结那爱恋 冻结吻你那瞬间 我  也会疲倦 你的项链 在我身边 带我穿梭回从前 冻结那空间 冻结有你的世界 冻结那画面 冻结不让它溶解 我  若是疲倦 你的项链 在我身边 发光在我胸前 你的项链 在我身边 陪伴着我过每一天 不小心回到那一天 不小心一切又重演 你如此完美的一切 竟会出现在我的世界 你说话不爱说第二遍 但偏在情人节那一夜 给我你心爱的项链 说了三次对我的爱恋 我那时糊涂 不明白为何你会哭 后知后觉以后 领悟 冻结那时间 冻结初遇那一天 冻结那爱恋 冻结吻你那瞬间 我  也会疲倦 你的项链 在我身边 带我穿梭回从前 冻结那空间 冻结有你的世界 冻结那画面 冻结不让它溶解 我  若是疲倦 你的项链 在我身边 发光在我胸前 你的项链 在我身边 陪伴着我过每一天 冻结那时间 冻结初遇那一天 冻结那爱恋 冻结吻你那瞬间 我  也会疲倦 你的项链 在我身边 带我穿梭回从前 冻结那空间 冻结有你的世界 冻结那画面 冻结不让它溶解 我  若是疲倦 你的项链 在我身边 发光在我胸前 你的项链 在我身边 陪伴着我过每一天 你的项链 在我身边 发光在我胸前 你的项链 在我身边 陪伴着我过每一天,冻结,"[[0.28874894943975005, 0.71125105056025]]",0.28874894943975005,0.71125105056025
《她说 概念自选辑》,林俊杰,保护色 王雅君 陈淑秋   张韶涵 眼角 是我灵魂的缺角 是爱情的保护罩 不想变糟糕 就让世界都颠倒 藏起 华丽的羽毛 收起 骄傲的棱角 爱你 我穿上迷彩 也伪装 我的微笑 Rap Angelas back with a new groove If ya dont know what it is call yourself a NOOB and JJs makin it sound a little Indianish Catch a glimpse of what it is JJs RB! 要你看到 善变代表对你太感冒 要你看到 善变代表对你太感冒 要你看到 善变代表对你太感冒 要你看到 善变代表对你太感冒 要你听到 我有我最独特思考 要你听到 我有我最独特思考 要你听到 我有我最独特思考 要你听到 我有我最独特思考 要你看到 爱情不只华丽的外表 要你看到 爱情不只华丽的外表 要你看到 爱情不只华丽的外表 要你看到 爱情不只华丽的外表 扬起嘴角 永远猜不到的下一秒 扬起嘴角 永远猜不到的下一秒 扬起嘴角 永远猜不到的下一秒 扬起嘴角 永远猜不到的下一秒 就像变色龙异想的世界 可以随心情 换上外套 可以伪装起来 开你玩笑 Oh Oh Oh 这是我的新指标 你害怕就走掉 我不讨好 Rap ㄟ 唱回自己  歌真棒 但 不知原唱  的人怎么想 嘿 来啦来啦  Angela Come on Ｊ 我一不在 你就自 high Ｊ 我若不在 开Ｐ 怎么好玩 嘿 朋友一起 Fun 才会爽快 在这里 在那里 I will watch your back,保护色,"[[0.9657819523295464, 0.034218047670453555]]",0.9657819523295464,0.034218047670453555
《2017中央电视台春节联欢晚会》,林俊杰,梦想之城 陈耀川刘嘉惟 陈耀川 黄冠龙 李玟 男 江河汇成海潮 浪花唱出幸福的音调 是城市的心跳 把美好创造 女 带上爱的微笑 张开海纳百川的怀抱 让灵感和智慧闪耀 向明天奔跑 男 这里让梦想茁壮生长 生长在东方海上 冲破了极限 超越了想象 女 这一刻说出你的愿望 描绘出未来的模样 感动的时光 我们一起分享 男 梦在城市的中央 女 向世界激情绽放 合 张开梦想的翅膀 燃烧着生命的力量 男 梦在城市的中央 女 追寻跨越巅峰的方向 合 Round and round 奔向心中挚爱与渴望 男 这里让梦想茁壮生长 生长在东方海上 冲破了极限 超越了想象 女 这一刻说出你的愿望 描绘出未来的模样 感动的时光 我们一起分享 男 梦在城市的中央 女 向世界激情绽放 合 张开梦想的翅膀 燃烧着生命的力量 男 梦在城市的中央 女 追寻跨越巅峰的方向 合 Round and round 奔向心中挚爱与渴望 梦在城市的中央 向世界激情绽放 张开梦想的翅膀 燃烧着生命的力量 男 梦在城市的中央 女 追寻跨越巅峰的方向 合 Round and round 奔向心中挚爱与渴望 Round and round 奔向心中挚爱与渴望,梦想之城,"[[0.9964321890371353, 0.0035678109628647543]]",0.9964321890371353,0.0035678109628647543
《原来我不帅 电视原声带》,林俊杰,期待你的爱 金莎 My Life 一直在等待 空荡的口袋 想在里面放 一份爱 Why 总是被打败 真的好无奈 其实我 实实在在 不管帅不帅 想要找回来 自己的节拍 所以这一次 我要勇敢 大声说出来 期待 期待你发现我的爱 无所不在 我自然而然的关怀 你的存在 心灵感应的方向 我一眼就看出来 是因为爱 我猜 你早已发现我的爱 绕几个弯 靠越近越明白 不要走开 幸福的开始 就是放手去爱 想要找回来 自己的节拍 所以这一次 我要勇敢 大声说出来 期待 期待你发现我的爱 无所不在 我自然而然的关怀 你的存在 心灵感应的方向 我一眼就看出来 是因为爱 我猜 你早已发现我的爱 绕几个弯 靠越近越明白 不要走开 幸福的开始 就是放手去爱 幸福的开始 就是放手去爱,期待你的爱,"[[0.8123474521401245, 0.18765254785987548]]",0.8123474521401245,0.18765254785987548
《江南》,林俊杰,江南 李瑞洵    风到这里就是粘 粘住过客的思念 雨到了这里缠成线 缠着我们流连人世间 你在身边就是缘 缘分写在三生石上面 爱有万分之一甜 宁愿我就葬在这一天 圈圈圆圆圈圈 天天年年天天 的我 深深看你的脸 生气的温柔  埋怨的温柔 的脸 不懂爱恨情愁煎熬的我们 都以为相爱就像风云的善变 相信爱一天  抵过永远 在这一刹那冻结了时间 不懂怎么表现温柔的我们 还以为殉情只是古老的传言 离愁能有多痛  痛有多浓 当梦被埋在江南烟雨中 心碎了才懂 圈圈圆圆圈圈 天天年年天天 的我 深深看你的脸 生气的温柔  埋怨的温柔 的脸 不懂爱恨情愁煎熬的我们 都以为相爱就像风云的善变 相信爱一天  抵过永远 在这一刹那冻结了时间 不懂怎么表现温柔的我们 还以为殉情只是古老的传言 离愁能有多痛  痛有多浓 当梦被埋在江南烟雨中 心碎了才懂 相信爱一天  抵过永远 在这一刹那冻结了时间 不懂怎么表现温柔的我们 还以为殉情只是古老的传言 离愁能有多痛  痛有多浓 当梦被埋在江南烟雨中 心碎了才懂,江南,"[[0.09489763308321031, 0.9051023669167897]]",0.09489763308321031,0.9051023669167897
《JJ陆》,林俊杰,小酒窝  蔡卓妍 我还在寻找一个依靠和一个拥抱 谁替我祈祷替我烦恼为我生气为我闹 幸福开始有预兆缘分让我们慢慢紧靠 然后孤单被吞没了无聊变得有话聊有变化了 小酒窝长睫毛是你最美的记号 我每天睡不着想念你的微笑 你不知道你对我多么重要 有了你生命完整的刚好 小酒窝长睫毛迷人的无可救药 我放慢了步调感觉像是喝醉了 终于找到心有灵犀的美好 一辈子暖暖的好 我永远爱你到老 幸福开始有预兆缘分让我们慢慢紧靠 然后孤单被吞没了无聊变得有话聊有变化了 小酒窝长睫毛是你最美的记号 我每天睡不着想念你的微笑 你不知道你对我多么重要 有了你生命完整的刚好 小酒窝长睫毛迷人的无可救药 我放慢了步调感觉像是喝醉了 终于找到心有灵犀的美好 一辈子暖暖的好 我永远爱你到老 小酒窝长睫毛迷人的无可救药 我放慢了步调感觉像是喝醉了 终于找到心有灵犀的美好 一辈子暖暖的好 我永远爱你到老,小酒窝,"[[0.6530278118193749, 0.3469721881806252]]",0.6530278118193749,0.3469721881806252
《最佳前男友 O.S.T》,林俊杰,被风吹过的夏天 冯欣慧   金莎 还记得昨天 那个夏天微风吹过的一瞬间 似乎吹翻一切 只剩寂寞肯沉淀 如今风依旧在吹 秋天的雨跟随 心中的热却不退 仿佛继续闭着双眼 熟悉的脸又会浮现在眼前 蓝色的思念 突然演变成了阳光的夏天 空气中的温暖不会很遥远 冬天也仿佛不再留恋 绿色的思念 挥手对我说一声四季不变 不过一季的时间 又再回到从前 那个被风吹过的夏天 嘿 记得昨天 那个夏天微风吹过的一瞬间 似乎吹翻一切 只剩寂寞肯沉淀 风依旧在吹 秋天的雨跟随 心中的热却不退 仿佛继续闭着双眼 熟悉的脸又会浮现在眼前 蓝色的思念 突然演变成了阳光的夏天 空气中的温暖不会很遥远 冬天也仿佛不再留恋 绿色的思念 挥手对我说一声四季不变 不过一季的时间 又再回到从前 那个被风吹过的夏天 蓝色的思念 突然演变成了阳光的夏天 空气中的温暖不会很遥远 冬天也仿佛不再留恋 绿色的思念 挥手对我说一声四季不变 不过一季的时间 又再回到从前 那个被风吹过的夏天 那被风吹过的夏天,被风吹过的夏天,"[[0.6670102959199216, 0.3329897040800785]]",0.6670102959199216,0.3329897040800785
《编号89757》,林俊杰,一千年以后 李瑞洵   心 跳乱了节奏 梦也不自由 爱 是个绝对承诺 不说 撑到一千年以后 放任无奈 淹没尘埃 我在废墟之中守着你走来  Ho 我的泪光 承载不了  Ho 所有一切你要的爱 因为在 一千年以后 世界早已没有我 无法深情挽着你的手 浅吻着你额头 别等到 一千年以后 所有人都遗忘了我 那时红色黄昏的沙漠 能有谁 解开缠绕千年的寂寞 放任无奈 淹没尘埃 我在废墟之中守着你走来  Ho 我的泪光 承载不了  Ho 所有一切你需要的爱 因为在 一千年以后 世界早已没有我 无法深情挽着你的手 浅吻着你额头 别等到 一千年以后 所有人都遗忘了我 那时红色黄昏的沙漠 能有谁 解开缠绕千年的寂寞 无法深情挽着你的手 浅吻着你额头 别等到 一千年以后 所有人都遗忘了我 那时红色黄昏的沙漠 能有谁 解开缠绕千年的 寂寞 Ho 缠绕千年的寂寞,一千年以后,"[[0.7830400191918425, 0.21695998080815748]]",0.7830400191918425,0.21695998080815748
《曹操》,林俊杰,曹操 林秋离   不是英雄 不读三国 若是英雄 怎么能不懂寂寞 独自走下长坂坡 月光太温柔 曹操不啰嗦 一心要那荆州 用阴谋 阳谋 明说 暗夺淡泊 东汉末年分三国 烽火连天不休 儿女情长 被乱世左右 谁来煮酒 尔虞我诈是三国 说不清对与错 纷纷扰扰 千百年以后 一切又从头 不是英雄 不读三国 若是英雄 怎么能不懂寂寞 独自走下长坂坡 月光太温柔 曹操不啰嗦 一心要那荆州 用阴谋 阳谋 明说 暗夺淡泊 东汉末年分三国 烽火连天不休 儿女情长 被乱世左右 谁来煮酒 尔虞我诈是三国 说不清对与错 纷纷扰扰 千百年以后 一切又从头 独自走下长坂坡 月光太温柔 曹操不啰嗦 一心要那荆州 用阴谋 阳谋 明说 暗夺淡泊 东汉末年分三国 烽火连天不休 儿女情长 被乱世左右 谁来煮酒 尔虞我诈是三国 说不清对与错 纷纷扰扰 千百年以后 一切又从头 喔……,曹操,"[[0.5336126713853451, 0.466387328614655]]",0.5336126713853451,0.466387328614655
《她说 概念自选辑》,林俊杰,她说 孙燕姿   他静悄悄地来过 他慢慢带走沉默 只是最后的承诺 还是没有带走了寂寞 我们爱的没有错 只是美丽的独秀太折磨 她说无所谓 只要能在夜里 翻来覆去的时候有寄托 等不到天黑 烟火不会太完美 回忆烧成灰 还是等不到结尾 她曾说的无所谓 我怕一天一天被摧毁 等不到天黑 不敢凋谢的花蕾 绿叶在跟随 放开刺痛的滋味 今后不再怕天明 我想只是害怕清醒 他静悄悄地来过 他慢慢带走沉默 只是最后的承诺 还是没有带走了寂寞 我们爱的没有错 只是美丽的独秀太折磨 她说无所谓 只要能在夜里 翻来覆去的时候有寄托 等不到天黑 烟火不会太完美 回忆烧成灰 还是等不到结尾 她曾说的无所谓 我怕一天一天被摧毁 等不到天黑 不敢凋谢的花蕾 绿叶在跟随 放开刺痛的滋味 今后不再怕天明 我想只是害怕清醒 等不到天黑 烟火不会太完美 回忆烧成灰 还是等不到结尾 她曾说的无所谓 我怕一天一天被摧毁 等不到天黑 不敢凋谢的花蕾 绿叶在跟随 放开刺痛的滋味 今后不再怕天明 我想只是害怕清醒 不怕天明 我想只是害怕清醒,她说,"[[0.22230875474331324, 0.7776912452566868]]",0.22230875474331324,0.7776912452566868
《她说 概念自选辑》,林俊杰,当你 张思尔   如果有一天 我回到从前 回到最原始的我 你是否 会觉得我不错 如果有一天 我离你遥远 不能再和你相约 你是否会发觉 我已经说再见 当你的眼睛 瞇着笑 当你喝可乐 当你吵 当你的眼睛 瞇着笑 当你喝可乐 当你吵 当你的眼睛 瞇着笑 当你喝可乐 当你吵 当你的眼睛 瞇着笑 当你喝可乐 当你吵 我想对你好 你从来不知道 想你 想你 也能成为嗜好 我想对你好 你从来不知道 想你 想你 也能成为嗜好 我想对你好 你从来不知道 想你 想你 也能成为嗜好 我想对你好 你从来不知道 想你 想你 也能成为嗜好 当你说今天的烦恼 当你说夜深 你睡不着 当你说今天的烦恼 当你说夜深 你睡不着 当你说今天的烦恼 当你说夜深 你睡不着 我想对你说 却害怕都说错 好喜欢你 知不知道 我想对你说 却害怕都说错 好喜欢你 知不知道 我想对你说 却害怕都说错 好喜欢你 知不知道 如果有一天 梦想都实现 回忆都成了永远 你是否还会 记得今天 如果有一天 我们都发觉 原来什么都可以 我们是否还会 停留在这里 也许空虚 让我想得太多 也许该回到被窝 梦里会相遇 就毫不犹豫 大声的说我要说 啦 ~ ~ ~ 啦 ~ ~ ~ 我想对你说 却害怕都说错 好喜欢你 知不知道,当你,"[[0.9055402666758281, 0.09445973332417193]]",0.9055402666758281,0.09445973332417193
