url,actors,area,audience,director,genre,rate,title,year,...
https://movie.douban.com/subject/26892958/,"[""张本煜"", ""郑合惠子"", ""孔连顺"", ""刘杰毅"", ""倪虹洁"", ""刘伟""]",中国大陆,1015,"[""刘嘉殷""]","[""喜剧""]",5.8,异能家庭,(2016),{}
https://movie.douban.com/subject/26773910/,[],英国,,"[""John Bridcut""]","[""纪录片""]",,Elizabeth at 90 - A Family Tribute,(2016),{}
https://movie.douban.com/subject/10484125/,"[""加布里埃尔·伯恩"", ""杰西·艾森伯格"", ""伊莎贝尔·于佩尔"", ""戴文·德鲁伊"", ""蕾切尔·布罗斯纳安"", ""露比·杰琳斯"", ""艾米·莱安"", ""大卫·斯特雷泽恩"", ""卡特里娜·E·珀金斯""]",挪威 / 法国 / 丹麦,1840,"[""约阿希姆·提尔""]","[""剧情""]",6.9,猛于炮火 Louder Than Bombs,(2015),{}
https://movie.douban.com/subject/26835348/,"[""A大调"", ""哐当"", ""永不停歇的蛋炒饭喷泉""]",中国大陆,1372,"[""柏晓""]","[""剧情"", ""喜剧"", ""动画"", ""短片""]",7.3,一条大鱼叫海棠,(2016),{}
https://movie.douban.com/subject/26724772/,"[""张根硕"", ""Cheetah"", ""朴嘉熙"", ""JeA"", ""全昭美"", ""金岱妮""]",韩国,625,[],"[""真人秀""]",7.6,PRODUCE 101 프로듀스 101,(2016),{}
https://movie.douban.com/subject/26608723/,"[""克蕾曼丝·波西"", ""大卫·莫瑞瑟"", ""斯蒂芬·坎贝尔·莫尔"", ""劳拉·布林"", ""黛博拉·芬德莱""]",英国,1550,"[""大卫·法尔""]","[""惊悚""]",6.1,邻家秘事 The Ones Below,(2015),{}
https://movie.douban.com/subject/26860026/,"[""金志娟(Lovelyz Kei)"", ""金智妍""]",韩国 首播: 2016-08 集数: 16 单集片长: 17分钟 又名: 少年射箭,99,[],"[""剧情"", ""喜剧"", ""爱情""]",6.5,Matching! 少年射箭部 매칭! 소년양궁부,(2016),{}
https://movie.douban.com/subject/26834008/,"[""关喆"", ""张俪"", ""张伦硕"", ""安琥"", ""刘桦"", ""马羚"", ""姜超"", ""齐溪"", ""陈嘉桓"", ""周晓鸥"", ""吉米"", ""张漫"", ""景岗山"", ""钟丽缇"", ""黄奕"", ""大宝哥"", ""左海容"", ""孙敬媛"", ""刘维"", ""张大礼"", ""方艺"", ""李沃沃"", ""乔丽娅"", ""叶子希"", ""金敏贞""]",中国大陆,68,"[""关喆""]","[""剧情"", ""喜剧""]",4.2,神笔马娘,(2016),{}
https://movie.douban.com/subject/26704444/,"[""Phil Matarese"", ""Mike Luciano"", ""Meghan O'Neill"", ""凯蒂·阿赛尔顿"", ""劳伦·拉普库斯"", ""马克·杜普拉斯"", ""杰伊·杜普拉斯"", ""乔恩·拉威茨"", ""明迪·斯特林"", ""旺达·塞克丝"", ""Amir Blumenfeld"", ""Claudia O'Doherty"", ""埃里克·安德烈"", ""阿兹·安萨里"", ""尼克·克罗尔"", ""杰森·曼兹沃克斯"", ""Scott Aukerman"", ""内森·菲尔德"", ""亚当·斯科特"", ""莫莉·香侬""]",美国,544,"[""Mike Luciano"", ""Phil Matarese"", ""韦斯利·阿彻""]","[""喜剧"", ""动画""]",8.2,纽约屁民 第一季 Animals. Season 1,(2016),{}
https://movie.douban.com/subject/26362743/,"[""金希澈"", ""张智霖"", ""袁咏仪"", ""胡可"", ""沙溢"", ""李湘"", ""王岳伦""]",中国大陆,1466,"[""郑亨焕""]","[""真人秀""]",6.3,一路上有你 第二季,(2016),{}
https://movie.douban.com/subject/1292722/,"[""莱昂纳多·迪卡普里奥"", ""凯特·温丝莱特"", ""比利·赞恩"", ""凯西·贝茨"", ""弗兰西丝·费舍"", ""格劳瑞亚·斯图尔特"", ""比尔·帕克斯顿"", ""伯纳德·希尔"", ""大卫·沃纳"", ""维克多·加博"", ""乔纳森·海德"", ""苏茜·爱米斯"", ""刘易斯·阿伯内西"", ""Nicholas Cascone"", ""Anatoly M. Sagalevitch"", ""丹尼·努齐"", ""杰森·贝瑞"", ""伊万·斯图尔特"", ""艾恩·格拉法德"", ""乔纳森·菲利普斯"", ""马克·林赛·查普曼"", ""理查德·格拉翰"", ""Paul Brightwell"", ""艾瑞克·布里登"", ""夏洛特·查顿"", ""博纳德·福克斯"", ""迈克尔·英塞恩"", ""Fannie Brett"", ""马丁·贾维斯"", ""Rosalind Ayres"", ""罗切尔·罗斯"", ""Jonathan Evans-Jones"", ""Simon Crane"", ""爱德华德·弗莱彻"", ""Scott Anderson"", ""Martin East"", ""克雷格·凯利"", ""格雷戈里·库克"", ""Liam Tuohy"", ""James Lancaster"", ""艾尔莎·瑞雯"", ""Lew Palter"", ""Terry Forrestal"", ""Kevin De La Noy""]",美国,602869,"[""詹姆斯·卡梅隆""]","[""剧情"", ""爱情"", ""灾难""]",9.2,泰坦尼克号 Titanic,(1997),{}
https://movie.douban.com/subject/26913766/,"[""Çagatay Ulusoy"", ""Aras Bulut Iynemli"", ""切邓·泰肯多尔"", ""Damla Colbay""]",土耳其 首播: 2016-0919 集数: 21 IMDb链接: tt605121,,[],"[""剧情"", ""动作"", ""犯罪""]",,内情 Icerde,(2016),{}
https://movie.douban.com/subject/26163644/,[],美国,89,"[""Travis Betz"", ""Zac Blair"", ""Ryan Bosworth"", ""Peter Czikrai"", ""Steve Daniels"", ""Baris Erdogan"", ""Carlos Faria"", ""Todd E. Freeman"", ""Rodrigo Gasparini"", ""Brett Glassberg"", ""Nicholas Humphries"", ""Summer Johnson"", ""Clint Kelly"", ""Cody Kennedy"", ""Jason M. Koch"", ""Ama Lea"", ""Wolfgang Matzl"", ""Álvaro Núñez"", ""Eric Pennycoff"", ""Peter Podgursky"", ""Mia Kate Russell"", ""Tim Rutherford"", ""Gigi Saul Guerrero"", ""Michael Schwartz"", ""Stuart Simpson"", ""Jeff Stewart"", ""Christopher Younes"", ""Dante Vescio"", ""Carles Torrens"", ""Lloyd Staszkiewicz"", ""Joe Staszkiewicz""]","[""恐怖""]",5.5,26种死法2.5：M号档案 ABCs of Death 2.5,(2016),{}
https://movie.douban.com/subject/25868914/,"[""波伊德·霍布鲁克"", ""伊丽莎白·莫斯"", ""奥克塔维亚·斯宾瑟"", ""姜成镐"", ""詹姆斯·摩西·布莱克"", ""瓦利德·祖伊特"", ""Jean Claude Leuyer""]",美国,46,"[""廖炳勝""]","[""剧情""]",6.3,自由世界 The Free World,(2016),{}
https://movie.douban.com/subject/26802833/,"[""小岛梨里杏"", ""渡边佑太朗"", ""山谷花纯"", ""清水尚弥"", ""冈本夏美"", ""花影香音"", ""篠田諒"", ""金子大地"", ""小山莉奈"", ""濱正悟"", ""池田和樹"", ""梅村紗瑛""]",日本,466,"[""绫部真弥""]",[],4.7,人狼游戏：越狱 人狼ゲーム プリズン・ブレイク,(2016),{}
https://movie.douban.com/subject/26698862/,"[""加维诺·罗德里格斯"", ""María Cid"", ""María Evoli"", ""Diego Gamaliel"", ""Noé Hernández""]",墨西哥 / 法国,,"[""Emiliano Rocha Minter""]","[""剧情"", ""恐怖"", ""奇幻""]",,末世肉体 Tenemos la Carne,(2016),{}
https://movie.douban.com/subject/26647105/,"[""李佳航"", ""姜妍"", ""李金铭"", ""王彦霖""]",中国大陆,300,"[""梁国冠""]","[""剧情"", ""喜剧"", ""古装""]",5.5,医馆笑传2,(2016),{}
https://movie.douban.com/subject/25885264/,"[""戴夫·巴蒂斯塔"", ""尚格·云顿"", ""吉娜·卡拉诺"", ""莎拉·玛卢库·莱恩"", ""达伦·萨赫拉维"", ""乔治·圣皮埃尔"", ""马修斯·齐夫"", ""山姆·麦地那"", ""阿兰·莫西"", ""T.J. Storm""]",美国,641,"[""约翰·斯托克韦尔""]","[""动作""]",4.7,搏击之王 Kickboxer,(2016),{}
https://movie.douban.com/subject/26868163/,"[""陈楚河""]",中国大陆,648,[],"[""真人秀""]",5.3,黄金单身汉,(2016),{}
https://movie.douban.com/subject/26630533/,"[""森田成一"", ""斋藤千和"", ""篠宮沙弥"", ""喜多村英梨"", ""铃木惠子"", ""朝树里沙"", ""花泽香菜"", ""西明日香""]",日本,458,"[""天衝""]","[""动画""]",5.7,Rewrite リライト,(2016),{}
https://movie.douban.com/subject/25852314/,"[""张静初"", ""何润东"", ""金英民"", ""倪虹洁"", ""吴维彬"", ""文祥""]",中国大陆 / 韩国,1648,"[""千丙哲""]","[""剧情"", ""悬疑""]",3.5,蜜月酒店杀人事件,(2016),{}
https://movie.douban.com/subject/26843352/,"[""梅兰妮·林斯基"", ""伊利亚·伍德"", ""大卫·佑"", ""简·拉维"", ""德文·格拉耶"", ""克里斯汀·伍兹"", ""Robert Longstreet"", ""Jeb Berrier"", ""梅肯·布莱尔"", ""Robin Blair"", ""William Sydnor Blair"", ""Ray Buckley"", ""Maryanne Cummings"", ""Sasha Dadvar"", ""Kayla Dixon""]",美国,,"[""梅肯·布莱尔""]","[""惊悚"", ""犯罪""]",,无处为家 I Don’t Feel at Home in This World Anymore,(2016),{}
https://movie.douban.com/subject/26759631/,"[""本渡枫"", ""佐仓绫音"", ""久保由利香"", ""小仓唯"", ""濑户麻沙美"", ""东山奈央""]",日本,105,"[""登坂晋""]","[""动画""]",5.1,雷加利亚 三圣星 レガリア The Three Sacred Stars,(2016),{}
https://movie.douban.com/subject/26769594/,"[""曾鈺成"", ""梁國雄""]",香港,146,[],"[""脱口秀""]",8.3,跟住矛盾去旅行,(2016),{}
https://movie.douban.com/subject/26779274/,"[""苗钟真"", ""林丹妮"", ""王陈怡娴"", ""陈柯帆""]",中国大陆,1485,"[""董燕萍""]","[""喜剧"", ""音乐"", ""歌舞"", ""儿童""]",3.7,舞法天女朵法拉,(2016),{}
https://movie.douban.com/subject/26892561/,"[""樱井孝宏"", ""中村悠一"", ""神谷浩史"", ""福山润"", ""小野大辅"", ""入野自由""]",日本,64,"[""藤田阳一""]","[""喜剧"", ""动画""]",8.1,奔跑吧！ 阿松 走れ！おう松さん,(2016),{}
https://movie.douban.com/subject/26851633/,"[""宇宙少女""]",韩国,,[],"[""真人秀""]",,宇宙LIKE少女 우주 LIKE 소녀,(2016),{}
https://movie.douban.com/subject/26605926/,"[""梁家仁"", ""周笑兵"", ""余永霖"", ""韩永宽"", ""祁婕"", ""玮妍"", ""王盛"", ""周少东"", ""李靓"", ""杨得丢"", ""王海"", ""王振"", ""陈帅""]",中国大陆,583,"[""金铁木""]","[""纪录片"", ""历史"", ""战争""]",8.4,从秦始皇到汉武帝,(2016),{}
https://movie.douban.com/subject/10344754/,"[""孙红雷"", ""古天乐"", ""黄奕"", ""钟汉良"", ""高云翔"", ""李光洁"", ""叶璇"", ""甘婷婷"", ""王思雅"", ""林雪"", ""林家栋"", ""肖聪"", ""王紫逸"", ""成泰燊"", ""卢海鹏"", ""张兆辉"", ""吴廷烨"", ""姜皓文"", ""李菁"", ""郭涛"", ""谭凯"", ""郝平""]",中国大陆 / 香港,106191,"[""杜琪峰""]","[""剧情"", ""动作"", ""犯罪""]",7.2,毒战 毒戰,(2012),{}
https://movie.douban.com/subject/26786108/,"[""邓小婷"", ""赵奔"", ""白文显"", ""孙亚军""]",中国大陆,2020,"[""胡韵""]","[""喜剧"", ""动画""]",2.4,泰迪熊之玩具大战,(2016),{}
https://movie.douban.com/subject/1395091/,"[""岩男润子"", ""松本梨香"", ""辻亲八""]",日本,76497,"[""今敏""]","[""动画"", ""惊悚"", ""奇幻""]",8.8,未麻的部屋 Perfect Blue,(1997),{}
https://movie.douban.com/subject/26728666/,"[""竹达彩奈"", ""兴津和幸"", ""津田美波"", ""藤本葵"", ""杉山由恵"", ""长妻树里"", ""白石凉子""]",日本,77,"[""古川博之""]","[""动画"", ""短片""]",6.6,我老婆是学生会长OAD おくさまが生徒会長! 生徒会長とお風呂遊び,(2016),{}
https://movie.douban.com/subject/26614134/,"[""梶裕贵"", ""悠木碧"", ""玉木雅士"", ""中村千绘"", ""岩崎征实"", ""奈良彻""]",日本,1250,"[""渡边步""]","[""喜剧"", ""动画"", ""犯罪""]",6.2,逆转裁判 〜对这个“真实”，有异议！〜 逆転裁判 〜その「真実」、異議あり!〜,(2016),{}
https://movie.douban.com/subject/25870057/,"[""任时完"", ""李圣旻"", ""姜素拉"", ""姜河那"", ""卞耀汉"", ""金大明"", ""申恩廷"", ""朴海俊"", ""李璟荣"", ""尹仲勋"", ""崔奎华"", ""金熙元"", ""全锡浩"", ""太仁浩"", ""金钟寿"", ""孙钟学"", ""成秉淑"", ""吴闵硕""]",韩国,33702,"[""金元锡""]","[""剧情""]",9.2,未生 미생,(2014),{}
https://movie.douban.com/subject/26614136/,"[""蒋雯丽"", ""李小冉"", ""刘天佐"", ""郭晓东"", ""韩青"", ""齐溪"", ""郑恺"", ""白志迪"", ""姜宏波""]",中国大陆,565,"[""杨亚洲""]","[""剧情"", ""家庭""]",4.8,嘿，孩子！,(2016),{}
https://movie.douban.com/subject/26809405/,"[""迈克尔·伊恩·布莱克"", ""帕姬·布鲁斯特"", ""大卫·科恩查内"", ""布莱恩·赫斯基"", ""瑞琪·琳德赫姆"", ""大卫·韦恩""]",美国,,"[""杰米·科纳尔""]","[""喜剧"", ""历史""]",,流金岁月 第二季 Another Period Season 2,(2016),{}
https://movie.douban.com/subject/26633276/,"[""刘恺威"", ""孙艺洲"", ""娜扎"", ""康宁"", ""张杨果而"", ""朱泳腾"", ""谢语恩""]",中国大陆,1767,"[""刘俊杰""]","[""剧情"", ""爱情""]",3.7,柠檬初上,(2016),{}
https://movie.douban.com/subject/26962305/,[],英国,,"[""Marcel Mettelsiefen""]","[""纪录片"", ""短片""]",,瓦塔尼：我的故乡 Watani: My Homeland,(2016),{}
https://movie.douban.com/subject/26728637/,"[""索娜姆·卡普尔"", ""帕斯·阿克卡尔"", ""海德尔·阿里"", ""鲍比·阿罗拉"", ""阿里·巴尔德瓦拉"", ""莎巴娜·阿兹米"", ""谢卡尔·拉维加尼""]",印度,2232,"[""拉姆·麦德拉瓦尼""]","[""剧情"", ""惊悚"", ""传记""]",6.9,劫机惊魂 Neerja,(2016),{}
https://movie.douban.com/subject/26712240/,"[""林心如"", ""贾乃亮"", ""徐璐"", ""王雨"", ""金圣柱""]",中国大陆,853,"[""许富翔""]","[""爱情"", ""奇幻""]",6.0,奇妙的时光之旅,(2016),{}
https://movie.douban.com/subject/1947549/,"[""马克·沃尔伯格"", ""凯特·玛拉"", ""迈克尔·佩纳"", ""丹尼·格洛弗"", ""伊莱亚斯·科泰斯"", ""罗娜·迈特拉""]",美国,76758,"[""安东尼·福奎阿""]","[""动作"", ""悬疑"", ""惊悚"", ""犯罪""]",7.7,生死狙击 Shooter,(2007),{}
https://movie.douban.com/subject/24696729/,"[""乌尔里奇·汤姆森"", ""崔娜·迪斯霍尔姆"", ""拉斯·兰特"", ""Julie Agnete Vang"", ""Lise Koefoed"", ""Helene Reingaard Neumann"", ""Magnus Millang"", ""Ádám Fischer""]",丹麦 / 瑞典 / 荷兰,182,"[""托马斯·温特伯格""]","[""剧情""]",6.4,公社 Kollektivet,(2016),{}
https://movie.douban.com/subject/26684331/,"[""麦可拉·沃金丝"", ""汤米·杜威"", ""塔拉·林内·巴尔"", ""迪兰·格鲁拉"", ""詹克·欧思"", ""凯蒂·阿赛尔顿"", ""布莱安娜·戴维斯""]",美国,1014,"[""贾森·雷特曼"", ""卡瑞恩·库萨马"", ""伊恩·B·麦克唐纳"", ""琳·谢尔顿"", ""玛丽埃尔·海勒"", ""迈克尔·韦弗"", ""弗莱德·萨维奇""]","[""喜剧""]",8.1,随性所欲 第二季 Casual Season 2,(2016),{}
https://movie.douban.com/subject/26965027/,"[""John Briffa"", ""Cain Credicott"", ""Mark Davis""]",美国,,"[""Caroleen Moise""]",[],,我们爱原始饮食 We Love Paleo,(2016),{}
https://movie.douban.com/subject/26900421/,[],俄罗斯,111,"[""Leonid Shmelkov""]","[""喜剧"", ""动画"", ""短片""]",7.2,一只非常寂寞的鸡 Очень одинокий петух,(2015),{}
https://movie.douban.com/subject/26392522/,"[""马可·贾利尼"", ""亚利桑德罗·加斯曼"", ""劳拉·莫瑞特"", ""伊拉丽娜·斯帕达""]",意大利,684,"[""爱德华多·玛利亚·法尔科内""]","[""喜剧""]",6.8,如果上帝愿意 Se Dio vuole,(2015),{}
https://movie.douban.com/subject/26410673/,"[""张国强"", ""王挺"", ""曹曦文"", ""汪裴"", ""刘世龙"", ""张洪睿"", ""隋咏良"", ""方川"", ""王智"", ""杜语庭""]",中国大陆,3509,"[""梦继""]","[""剧情"", ""战争""]",7.9,三八线,(2016),{}
https://movie.douban.com/subject/26724701/,"[""迈克尔·韦瑟利"", ""弗莱迪·罗德里格兹"", ""吉内瓦·卡尔"", ""弗雷德里克·韦勒"", ""坦米·布兰查德"", ""瑞格·罗杰斯"", ""卢克·斯拉特里"", ""洪玮婷""]",美国,240,"[""罗德里格·加西亚"", ""彼得·莱托""]","[""剧情""]",6.2,庭审专家 Bull,(2016),{}
https://movie.douban.com/subject/26425388/,"[""宫野真守"", ""中村悠一"", ""内田真礼"", ""小野大辅"", ""平田广明"", ""白石稔""]",日本,705,"[""日高政光""]","[""动画""]",7.0,头文字D新剧场版：梦现 新劇場版 頭文字D Legend3 -夢現-,(2016),{}
https://movie.douban.com/subject/26865307/,"[""藤谷太辅"", ""山本美月"", ""永瀬匡"", ""川荣李奈"", ""吉沢亮"", ""澤部佑""]",日本,64,"[""并木道子"", ""野田悠介""]","[""剧情""]",5.8,篮球恋爱青春 バスケも恋も、していたい,(2016),{}
https://movie.douban.com/subject/26761308/,"[""钱小豪"", ""楼南光"", ""彭禺厶"", ""张家赫"", ""高一峰"", ""田雨潼"", ""黑戈""]",中国大陆,470,"[""张涛""]","[""喜剧"", ""动作"", ""惊悚""]",4.9,阴阳先生之末代天师,(2016),{}
https://movie.douban.com/subject/26744947/,[],中国大陆,366,"[""张虹""]","[""纪录片""]",8.2,围棋,(2016),{}
https://movie.douban.com/subject/26747924/,"[""咸鱼"", ""张希玲""]",韩国 首播: 2016年3月21日 季数: 1 集数: 8 单集片长: 2分钟 又名: 72,48,"[""咸鱼"", ""金男兆""]","[""喜剧""]",8.2,咸鱼欧巴,(2016),{}
https://movie.douban.com/subject/26581128/,"[""中泉英雄"", ""漆子美"", ""李婳"", ""叶峰"", ""王曦""]",中国大陆,,"[""关晶""]","[""剧情"", ""战争""]",,何去何从,(2016),{}
https://movie.douban.com/subject/1292365/,"[""葛优"", ""巩俐"", ""姜武"", ""牛犇"", ""郭涛"", ""张璐"", ""倪大红"", ""肖聪"", ""董飞"", ""刘天池"", ""董立范"", ""黄宗洛"", ""刘燕瑾"", ""李连义"", ""杨同顺""]",中国大陆 / 香港,238756,"[""张艺谋""]","[""剧情"", ""家庭""]",9.0,活着,(1994),{}
https://movie.douban.com/subject/26712235/,"[""鲍起静"", ""黄浩然"", ""王菀之"", ""诗雅"", ""李枫"", ""陈安莹"", ""叶良财"", ""陈美娥"", ""尹匯雰"", ""高志森"", ""陈欣健"", ""蔡子洋"", ""傅志堅"", ""張詠華"", ""周蕊麗"", ""張文盈"", ""陳澤耀"", ""黃侯升"", ""譚育憐"", ""陳川琿""]",香港 / 马来西亚,,"[""李勇昌""]","[""剧情""]",,大手牽小手,(2016),{}
https://movie.douban.com/subject/26425417/,"[""拐拐"", ""王心凌"", ""黄鸿升"", ""藤冈靛"", ""马如龙"", ""廖峻"", ""王乐妍"", ""陈瑀希"", ""乙乐"", ""韩琳"", ""金允乔"", ""安晨芯"", ""舒子晨"", ""林珈安"", ""黄甄妮"", ""小潘潘"", ""白云""]",台湾,,"[""张清峰""]","[""喜剧""]",,风云高手 風雲高手,(2016),{}
https://movie.douban.com/subject/1292220/,"[""中山美穗"", ""丰川悦司"", ""酒井美纪"", ""柏原崇"", ""范文雀"", ""篠原胜之"", ""光石研"", ""小栗香织"", ""酒井敏也"", ""铃木庆一"", ""田口智朗"", ""神户浩"", ""加贺麻理子"", ""中村久美"", ""盐见三省"", ""铃木兰兰""]",日本,342377,"[""岩井俊二""]","[""剧情"", ""爱情""]",8.8,情书 Love Letter,(1995),{}
https://movie.douban.com/subject/26720119/,"[""福山雅治"", ""藤原樱"", ""菅田将晖"", ""夏帆"", ""山口纱弥加"", ""木下邦家"", ""涩川清彦"", ""骏河太郎"", ""田中哲司"", ""宇崎龙童"", ""水野美纪""]",日本,3492,"[""西谷弘"", ""平野眞""]","[""剧情"", ""爱情""]",7.1,悦音响起 ラヴソング,(2016),{}
https://movie.douban.com/subject/26974049/,"[""宋家腾"", ""夏铭浩"", ""郑心潼"", ""王双宝""]",中国大陆,,"[""刘国权""]","[""剧情"", ""犯罪""]",,小警风云之从警记,(2016),{}
https://movie.douban.com/subject/1291841/,"[""马龙·白兰度"", ""阿尔·帕西诺"", ""詹姆斯·肯恩"", ""理查德·卡斯特尔诺"", ""罗伯特·杜瓦尔"", ""斯特林·海登"", ""约翰·马利"", ""理查德·康特"", ""艾尔·勒提埃里"", ""黛安·基顿"", ""阿贝·维高达"", ""塔莉娅·夏尔"", ""吉亚尼·罗素"", ""约翰·凯泽尔"", ""鲁迪·邦德""]",美国,318802,"[""弗朗西斯·福特·科波拉""]","[""剧情"", ""犯罪""]",9.2,教父 The Godfather,(1972),{}
https://movie.douban.com/subject/26727980/,"[""草间弥生"", ""凯伦·布里克森"", ""宋怀桂"", ""朱哲琴"", ""刘雯""]",中国大陆,229,"[""范立欣"", ""张艺馨"", ""萨沙斯科贝尔"", ""张迪生"", ""杨波"", ""艾维马丁""]","[""纪录片""]",8.1,缪斯之旅,(2016),{}
https://movie.douban.com/subject/26316965/,"[""摩根·塞勒"", ""贾斯汀·巴萨"", ""克里斯·诺斯"", ""拉尔夫·罗德里格斯"", ""西莉亚·奥""]",美国,109,"[""伊丽莎白·伍德""]","[""剧情""]",6.3,白色女孩 White Girl,(2016),{}
https://movie.douban.com/subject/26703456/,"[""周柏豪"", ""刘心悠"", ""林德信"", ""蔡洁"", ""蒋志光"", ""李尚正"", ""郭伟亮"", ""叶佩雯"", ""朱薰"", ""李逸朗"", ""杜德伟"", ""连诗雅"", ""卢海鹏"", ""林盛斌"", ""邵美琪"", ""车婉婉"", ""庄思敏"", ""田启文"", ""赵硕之"", ""古天祥"", ""符晓薇"", ""黄文慧"", ""余慕莲"", ""王晓君"", ""李润庭"", ""可宜""]",香港,1140,"[""翁秀兰""]","[""喜剧"", ""爱情""]",3.8,我的老婆是明星 我老婆係明星,(2016),{}
https://movie.douban.com/subject/26761247/,"[""Han Ga-yeong (한가영)"", ""Lee So-hee-II (이소희)"", ""Min Hyeok (민혁)"", ""Kwon Yeong-ho (권영호)""]",韩国,382,"[""Kang Hyeon-cheol (강현철)""]","[""爱情""]",4.2,日历女孩 캘린더걸,(2016),{}
https://movie.douban.com/subject/26728042/,"[""德拉戈斯·布库尔"", ""格奥尔基·维苏"", ""弗拉德·伊凡诺夫"", ""科斯特尔·卡斯卡韦尔"", ""拉卢卡·阿普罗杜"", ""巴莱里·约尔丹诺夫""]",罗马尼亚 / 法国 / 保加利亚 / 卡塔尔,,"[""博格丹·米里察""]","[""剧情""]",,群狗 Câini,(2016),{}
https://movie.douban.com/subject/6887029/,"[""奥斯卡·伊萨克"", ""凯瑞·穆里根"", ""约翰·古德曼"", ""加内特·赫德兰"", ""F·默里·亚伯拉罕"", ""贾斯汀·汀布莱克"", ""斯塔克·桑德斯"", ""亚当·德赖弗""]",美国 / 英国 / 法国,52681,"[""乔尔·科恩"", ""伊桑·科恩""]","[""剧情"", ""音乐""]",8.0,醉乡民谣 Inside Llewyn Davis,(2013),{}
https://movie.douban.com/subject/26683684/,"[""贯地谷诗穗梨"", ""户次重幸"", ""山田裕贵"", ""龙星凉"", ""井上顺"", ""若叶龙也"", ""菅原永二"", ""浦井健治"", ""冈田义德"", ""安藤玉惠""]",日本,1438,"[""宝来忠昭"", ""深迫康之""]","[""喜剧""]",7.5,约饭 第2季 女くどき飯～Season2～,(2016),{}
https://movie.douban.com/subject/26844777/,"[""格拉汉姆·诺顿"", ""本·阿弗莱克"", ""艾米·亚当斯"", ""亨利·卡维尔"", ""Pet Shop Boys""]",英国,,"[""Steve Smith""]","[""喜剧"", ""脱口秀""]",,格拉汉姆·诺顿秀 第十九季 The Graham Norton Show Season 19,(2016),{}
https://movie.douban.com/subject/26637894/,[],中国大陆,352,[],"[""纪录片""]",9.1,大国工匠,(2015),{}
https://movie.douban.com/subject/26588970/,"[""石原里美"", ""山下智久"", ""田中圭"", ""高梨临"", ""纱荣子"", ""速水直道"", ""古川雄辉"", ""吉本实忧"", ""长妻怜央"", ""恒松祐里"", ""寺田心"", ""中村安奈"", ""户田惠子"", ""上岛龙兵"", ""小野武彦"", ""加贺麻理子"", ""高田彪我"", ""志尊淳""]",日本,61080,"[""平野真""]","[""喜剧"", ""爱情""]",7.4,朝5晚9：帅气和尚爱上我 5→9 ～私に恋したお坊さん～,(2015),{}
https://movie.douban.com/subject/26646326/,"[""高桥李依"", ""堀江由衣""]",日本,31,"[""三冢雅人""]","[""动画""]",8.8,魔法使光之美少女！ 魔法つかいプリキュア!,(2016),{}
https://movie.douban.com/subject/26974030/,"[""李艺科"", ""高丽雯"", ""孙铁"", ""沈驰"", ""王煜""]",中国大陆,,"[""旭泽""]","[""剧情""]",,弓马啸西风,(2016),{}
https://movie.douban.com/subject/26679119/,"[""James Foley"", ""Unai Aranzadi"", ""Zac Baillie"", ""Manu Brabo"", ""Ben Chase"", ""Merritt Matthew Chase"", ""Charles DePiero"", ""Tom Durkin"", ""Mosa'ab Elshamy"", ""John Foley Sr."", ""Diane Foley"", ""Katie Foley"", ""Mark Foley"", ""Michael Foley"", ""Michael D. Joseph""]",美国,,"[""布瑞恩·奥克斯""]","[""纪录片"", ""传记""]",,吉姆：詹姆斯·弗利传 Jim: The James Foley Story,(2016),{}
https://movie.douban.com/subject/26683685/,"[""松山研一"", ""仓科加奈"", ""沟端淳平"", ""田山凉成"", ""笹野高史"", ""温水洋一"", ""皮埃尔泷""]",日本,442,"[""山口雄大""]","[""喜剧""]",4.8,珍游记 珍遊記,(2016),{}
https://movie.douban.com/subject/26334996/,"[""金香起"", ""金赛纶"", ""张荣男"", ""徐荣柱""]",韩国,1211,"[""李娜静""]","[""剧情"", ""历史"", ""战争""]",8.0,雪路 눈길,(2015),{}
https://movie.douban.com/subject/26842700/,"[""艾伦"", ""张小斐"", ""衣云鹤""]",中国大陆,271,"[""殷博""]","[""喜剧""]",7.6,若是如此,(2016),{}
https://movie.douban.com/subject/24827406/,"[""赵又廷"", ""姚晨"", ""凤小岳"", ""李晨"", ""唐嫣"", ""冯瓅"", ""李光洁"", ""王庆祥"", ""吴军"", ""王德顺""]",中国大陆,113039,"[""陆川""]","[""动作"", ""惊悚"", ""冒险""]",4.2,九层妖塔,(2015),{}
https://movie.douban.com/subject/26670633/,"[""胡定欣"", ""田蕊妮"", ""陈豪"", ""杨铠凝"", ""杨秀惠""]",香港,475,"[""徐正康""]","[""喜剧""]",4.7,来自喵喵星的你,(2016),{}
https://movie.douban.com/subject/26671332/,"[""藤新"", ""星河"", ""郝祥海"", ""金琪"", ""郑炼"", ""皇贞季"", ""兰陵"", ""刑凯新""]",中国大陆,307,"[""石头熊""]","[""剧情"", ""动作"", ""动画"", ""奇幻"", ""武侠""]",7.3,墓王之王,(2016),{}
