url,actors,audience,director,genre,rate,title,year,...
https://movie.douban.com/subject/26647002/,"[""田震"", ""古巨基"", ""萨顶顶"", ""韩磊"", ""李谷一""]",66,[],"[""真人秀""]",7.5,音乐大师课 第二季,(2016),{}
https://movie.douban.com/subject/26779536/,"[""许君聪"", ""徐少强"", ""卢惠光"", ""骆应钧"", ""李国麟"", ""欧瑞伟"", ""骆达华"", ""白龙"", ""四宝宝"", ""于利"", ""刘晓晔"", ""杜美莹""]",142,"[""陈家俊"", ""张浩博""]","[""剧情""]",3.3,血战铜锣湾,(2016),{}
https://movie.douban.com/subject/26707733/,"[""李健"", ""许亚军"", ""宋运成"", ""李菁菁"", ""康磊""]",77,"[""谷诗阳""]",[],5.3,寒山令,(2016),{}
https://movie.douban.com/subject/26789821/,"[""张咏娴"", ""黄盛量"", ""张弛 Chi Zhang"", ""张弛""]",,"[""周三省"", ""周重阳"", ""肖宇杭""]","[""剧情""]",,欲望森林,(2018),{}
https://movie.douban.com/subject/26583629/,"[""贾青"", ""张晓龙"", ""邱胜翊"", ""蓝盈莹""]",174,"[""余中和"", ""林宏杰""]","[""剧情""]",4.5,爱人的谎言,(2016),{}
https://movie.douban.com/subject/25882296/,"[""赵又廷"", ""冯绍峰"", ""林更新"", ""刘嘉玲""]",,"[""徐克""]","[""动作"", ""悬疑""]",,狄仁杰之四大天王,(2018),{}
https://movie.douban.com/subject/26602332/,"[""侯孝贤"", ""舒淇"", ""张震"", ""周韵"", ""妻夫木聪"", ""钮承泽"", ""魏德圣"", ""蔡岳勋"", ""黄文英"", ""谢海盟"", ""刘杰"", ""廖庆松"", ""李屏宾"", ""谢欣颖"", ""林强"", ""阮经天"", ""许芳宜"", ""赖文轩"", ""黄芝嘉"", ""石隽""]",1224,"[""杨笑梅""]","[""纪录片""]",8.6,刺客侯孝贤,(2015),{}
https://movie.douban.com/subject/26803710/,"[""陈曦"", ""李沁遥"", ""纪方圆""]",,"[""崔启振""]","[""动画""]",,明明白白我的性 第二季,(2016),{}
https://movie.douban.com/subject/26296524/,[],94,"[""王嘉祥""]","[""奇幻"", ""武侠"", ""古装""]",7.7,霹雳开天记之创神篇下阕 霹靂開天記之創神篇下闋,(2015),{}
https://movie.douban.com/subject/26801073/,"[""小招""]",36,"[""王胜华""]","[""纪录片""]",6.7,我的希望在路上,(2016),{}
https://movie.douban.com/subject/26797717/,"[""郭德纲"", ""贾乃亮"", ""欧弟"", ""信"", ""金圣柱"", ""陆毅"", ""杨烁""]",703,[],"[""真人秀""]",4.8,花样男团,(2016),{}
https://movie.douban.com/subject/26348782/,"[""啜妮"", ""顾易浩"", ""张立昕"", ""榕榕"", ""肖英""]",203,"[""潘雨"", ""郑大圣""]","[""剧情"", ""爱情""]",7.3,蚀之章台秋柳,(2014),{}
https://movie.douban.com/subject/26707852/,"[""Thi Thuy Lanh Nguyen"", ""Quoc Huy Tran""]",,"[""曾威量""]","[""短片""]",,禁止下锚 禁止下錨,(2016),{}
https://movie.douban.com/subject/25982482/,"[""李七月""]",124,[],"[""纪录片""]",8.1,记住乡愁,(2015),{}
https://movie.douban.com/subject/26301569/,"[""娜扎"", ""蒋劲夫"", ""陈瑶"", ""张若昀"", ""王凯"", ""金晨"", ""翟天临"", ""江铠同"", ""姚奕辰"", ""乔欣"", ""小彩旗"", ""付辛博"", ""唐艺昕"", ""张超"", ""披拉·尼迪裴善官"", ""张雪迎"", ""尤靖茹"", ""陈若轩"", ""刘雅瑟"", ""海铃"", ""吴庆哲"", ""宗峰岩"", ""李彧"", ""付枚"", ""王妍苏"", ""李勤勤"", ""万妮恩"", ""李思澄"", ""陶洋"", ""王春元"", ""陈廷嘉""]",6517,"[""林玉芬""]","[""剧情"", ""古装""]",5.3,青丘狐传说,(2016),{}
https://movie.douban.com/subject/26630477/,"[""闫肃"", ""邓伦"", ""孙怡"", ""戴燕妮"", ""姜超"", ""李佳航"", ""王鑫尧"", ""雷鹏宇""]",,"[""余凌松""]","[""剧情""]",,爱情上上签,(2015),{}
https://movie.douban.com/subject/26715520/,"[""山新"", ""边江"", ""赵毅"", ""张杰"", ""赵述仁"", ""褚珺""]",90,"[""刘阔"", ""关心""]","[""动画"", ""儿童""]",7.9,侠岚 第六季 决敌篇,(2016),{}
https://movie.douban.com/subject/26614128/,"[""宋懿洁"", ""蒋欣奇"", ""张蓝艺"", ""王燕阳"", ""马丹旎"", ""李艳冰"", ""云翔"", ""邓琳颖""]",792,"[""高育新"", ""刘峰""]","[""悬疑"", ""惊悚""]",2.9,笔仙诡影,(2016),{}
https://movie.douban.com/subject/26257314/,"[""郭晓东"", ""左小青"", ""王雨"", ""张少华"", ""刘雨鑫"", ""杜源"", ""吴冕"", ""关晓彤"", ""李建义"", ""艾丽娅""]",157,"[""周小兵""]","[""剧情"", ""爱情""]",4.5,我们的纯真年代,(2016),{}
https://movie.douban.com/subject/6872259/,"[""刘恺威"", ""郑爽"", ""张彬彬"", ""张芷溪"", ""张晓晨"", ""刘恬汝"", ""米雪""]",10705,"[""吴锦源""]","[""剧情"", ""爱情"", ""古装""]",4.3,寂寞空庭春欲晚,(2016),{}
https://movie.douban.com/subject/25975892/,"[""邓家佳"", ""马天宇"", ""陈伟霆"", ""敖犬"", ""吕佳容"", ""赵柯"", ""叶璇""]",293,"[""林合隆""]","[""剧情"", ""爱情""]",5.7,缘来幸福,(2016),{}
https://movie.douban.com/subject/26696875/,"[""高以翔"", ""王水林"", ""范湉湉"", ""九孔""]",1808,"[""马侃""]","[""喜剧"", ""爱情""]",4.0,最萌身高差,(2016),{}
https://movie.douban.com/subject/26700845/,"[""宫海滨"", ""胡悦"", ""刘颺""]",195,"[""李巨涛 肖华强""]","[""喜剧"", ""爱情""]",3.7,情趣体验师,(2016),{}
https://movie.douban.com/subject/26711063/,"[""张语格"", ""孔肖吟"", ""冯薪朵"", ""黄婷婷"", ""邱欣怡"", ""吴燕文"", ""许杨玉琢""]",91,"[""张竞""]","[""剧情"", ""悬疑"", ""惊悚"", ""短片""]",7.1,纪念品,(2015),{}
https://movie.douban.com/subject/26691326/,"[""邹杨"", ""文卓"", ""李萌萌"", ""邹新宇"", ""侯乃森""]",269,"[""江凯""]","[""喜剧"", ""动作"", ""爱情"", ""悬疑"", ""犯罪""]",4.0,不良女警,(2015),{}
https://movie.douban.com/subject/25851664/,"[""李小冉"", ""杜淳"", ""张嘉译"", ""于明加"", ""张鲁一"", ""王维维"", ""王唯伊"", ""王博谷"", ""关晓彤"", ""吴冕"", ""李光洁"", ""朱锐"", ""汤镇业"", ""刘孜"", ""林保怡"", ""王骁"", ""张译"", ""郝平"", ""佟晨洁"", ""康磊"", ""郑晓东""]",1368,"[""刘进""]","[""剧情"", ""爱情""]",5.9,老婆大人是80后,(2015),{}
https://movie.douban.com/subject/26392282/,"[""赵晖"", ""孙晨熙"", ""苑琼丹"", ""董立范"", ""赵麒"", ""么依田""]",90,"[""徐洋""]","[""剧情""]",6.2,我是你舅舅,(2016),{}
https://movie.douban.com/subject/26770773/,"[""丁汇宇"", ""殷果儿"", ""徐千京"", ""刘小奇"", ""叶豪"", ""陈嘉敏"", ""冯翰"", ""郭亚菲"", ""王笑天"", ""蔡翱骏"", ""冯桀""]",548,"[""摩撒利""]","[""惊悚"", ""恐怖""]",2.8,聊斋新编之画皮新娘,(2016),{}
https://movie.douban.com/subject/26765310/,"[""赖艺"", ""王畅唱"", ""曲澔濬"", ""于小凌"", ""戴鑫龙"", ""刘俐嘉"", ""贾如"", ""张子夜"", ""王永峰"", ""王鹏轩""]",672,"[""郑国伟""]","[""动作"", ""动画"", ""奇幻"", ""冒险""]",4.3,铠甲勇士捕王,(2016),{}
https://movie.douban.com/subject/26817990/,"[""白威"", ""陈瑾"", ""王柠"", ""孙敏"", ""李超"", ""沈浩"", ""张梦迪""]",235,"[""苗月""]","[""剧情"", ""历史"", ""战争""]",4.1,大火种,(2016),{}
https://movie.douban.com/subject/26700815/,"[""林允"", ""杜淳"", ""田亮"", ""陈嘉桦"", ""大张伟"", ""刘雯"", ""宋小宝"", ""杜海涛"", ""吴昕"", ""汪东城"", ""胡杏儿"", ""沈梦辰"", ""贾乃亮"", ""贾玲"", ""李莎旻子"", ""张若昀"", ""李维嘉"", ""薛之谦""]",1093,"[""许可""]","[""真人秀""]",3.8,全员加速中 第二季,(2016),{}
https://movie.douban.com/subject/26785734/,"[""闻超"", ""马文慧"", ""杜虔行"", ""梁凯""]",,"[""刘俊峰""]",[],,我不做潘金莲,(2016),{}
https://movie.douban.com/subject/26820840/,"[""刘文礼"", ""潘凤志"", ""刘喜山"", ""刘永慧""]",,"[""彭士刚""]","[""剧情""]",,冬天里,(2015),{}
https://movie.douban.com/subject/26746955/,[],129,[],"[""纪录片""]",5.5,“人权卫士”的人权纪录,(2016),{}
https://movie.douban.com/subject/26843159/,[],73,"[""程晓榕"", ""崔戴祺"", ""孙菁怡"", ""董颖达""]","[""爱情"", ""动画"", ""短片"", ""音乐""]",7.8,老歌,(2016),{}
https://movie.douban.com/subject/26694879/,"[""SNH48"", ""沈南"", ""费玉清"", ""易小星""]",180,[],"[""真人秀""]",6.5,国民美少女,(2016),{}
https://movie.douban.com/subject/26377687/,"[""孙艺洲"", ""贾青"", ""赵毅新"", ""李茂"", ""王妍之"", ""李泰"", ""狄杰"", ""汪汐潮"", ""宋庆"", ""何达"", ""谈莉娜"", ""何中华"", ""郑凯"", ""米学东""]",504,"[""陈皓威""]","[""剧情"", ""战争""]",3.5,怒江之战,(2016),{}
https://movie.douban.com/subject/26746981/,"[""游千惠"", ""陈泇文"", ""向皓"", ""李思阳"", ""修庆"", ""刘苏"", ""孙克杰""]",274,"[""徐飞""]","[""古装""]",3.3,深宫遗梦,(2016),{}
https://movie.douban.com/subject/20505982/,"[""郭富城"", ""梁家辉"", ""杨采妮"", ""彭于晏"", ""李治廷"", ""文咏珊"", ""周润发"", ""马伊琍"", ""杨祐宁"", ""张国柱"", ""吴樾"", ""周笔畅"", ""李子雄"", ""骆应钧"", ""林文龙""]",129562,"[""梁乐民"", ""陆剑青""]","[""剧情"", ""动作"", ""犯罪""]",7.0,寒战2 寒戰II,(2016),{}
https://movie.douban.com/subject/26827884/,"[""许莹"", ""罗鉴燊（黑柴）"", ""王汇丰"", ""邓俊彦(JOHNNIE BANANA)"", ""Dan Leung(G8Dan)""]",49,[],"[""纪录片""]",9.0,滑手日记,(2016),{}
https://movie.douban.com/subject/26773954/,"[""黎明明"", ""张倩如"", ""杜赫旋"", ""盖立"", ""刘国男""]",169,"[""黄羿""]","[""剧情"", ""奇幻""]",4.6,大风水师,(2016),{}
https://movie.douban.com/subject/26219651/,"[""吴镇宇"", ""江疏影"", ""郑中基"", ""余安安"", ""蔡瀚亿"", ""官恩娜"", ""曾国祥"", ""谷德昭"", ""林子聪"", ""夏春秋"", ""冯勉恒"", ""谭炳文"", ""张达明"", ""李灿森"", ""何超仪"", ""黄文慧"", ""余慕莲"", ""鲁芬"", ""林二汶"", ""卢惠光"", ""田启文"", ""徐志雄"", ""郭伟国"", ""郑文辉"", ""刘敬雯"", ""阮兆祥"", ""周秀娜"", ""陈伟雄""]",3505,"[""谷德昭""]","[""喜剧""]",4.7,恶人报喜 惡人谷,(2016),{}
https://movie.douban.com/subject/26339488/,"[""夏侯镔"", ""王强"", ""巍子"", ""郑晓宁"", ""侯梦莎"", ""陶慧敏""]",235,"[""郑方南""]","[""剧情""]",4.8,陆军一号,(2016),{}
https://movie.douban.com/subject/26700718/,"[""何蓝"", ""杨青竹"", ""关畅"", ""徐千京"", ""吕鹏"", ""朱辉"", ""苗阜"", ""戚戚""]",235,"[""欧谭凯""]","[""喜剧"", ""爱情""]",4.9,青春喂了狗,(2016),{}
https://movie.douban.com/subject/26348172/,"[""王雷"", ""邓家佳"", ""霍政谚"", ""乔乔"", ""柯伯龙""]",96,"[""毛卫宁""]","[""剧情"", ""战争""]",7.0,怒火英雄,(2016),{}
https://movie.douban.com/subject/26821305/,"[""Cici Lau"", ""Wilky Lau"", ""Monica Cho"", ""Jiin Jang""]",49,"[""夏漪林""]","[""短片""]",6.6,蜕茧,(2015),{}
https://movie.douban.com/subject/26801813/,"[""何炅"", ""刘宪华"", ""萧敬腾"", ""薛之谦""]",266,[],"[""脱口秀""]",5.8,你正常吗  第三季,(2016),{}
https://movie.douban.com/subject/26649732/,"[""李好"", ""沈凌"", ""薛之谦"", ""黄子佼"", ""范冰冰"", ""容祖儿"", ""陈晓东"", ""陈嘉桦"", ""华晨宇"", ""费玉清"", ""韩庚"", ""白凯南"", ""阿雅"", ""大王"", ""戴军"", ""徐立"", ""KK"", ""王栎鑫"", ""肖骁""]",357,"[""周海亮""]","[""真人秀""]",5.6,看见你的声音,(2016),{}
https://movie.douban.com/subject/26730767/,"[""李嘉雯"", ""金瀚"", ""赵浩杰"", ""于小婉"", ""王延龙"", ""雷诺儿"", ""李涛亮"", ""姜语馨""]",173,"[""高伟伦""]","[""爱情"", ""奇幻""]",3.1,再见美人鱼,(2016),{}
https://movie.douban.com/subject/26779374/,[],50,"[""余敬中"", ""赵谦"", ""郝莉"", ""周婧"", ""叶锋"", ""喻江"", ""韩行"", ""张琪""]","[""纪录片""]",8.0,北极，北极!,(2016),{}
https://movie.douban.com/subject/26766792/,[],,[],"[""纪录片""]",,锦绣华屋,(2016),{}
https://movie.douban.com/subject/25922036/,"[""张孝全"", ""隋棠"", ""万茜"", ""杨雁雁"", ""张少怀"", ""高盟杰"", ""曾珮瑜"", ""许肇任"", ""李冠毅"", ""蔡明修""]",1138,"[""李中""]","[""喜剧"", ""惊悚"", ""奇幻""]",6.4,青田街一号 青田街一號,(2015),{}
https://movie.douban.com/subject/26434999/,"[""杜海涛"", ""郭艳"", ""高泰宇"", ""姜潮"", ""谢彬彬"", ""林雪"", ""刘心"", ""宁小花"", ""温超"", ""武艺"", ""杨晶""]",,"[""张全欣""]","[""剧情"", ""喜剧""]",,奇妙的朋友之萌爱2016,(2017),{}
https://movie.douban.com/subject/26609224/,"[""牟雨晨"", ""冯可"", ""高名扬"", ""魏鹏"", ""张溯哲"", ""陈圆媛"", ""郑沛琳"", ""孙成程"", ""李感"", ""张尧""]",616,"[""鸿水""]","[""悬疑"", ""恐怖"", ""犯罪""]",2.8,恐怖爱情故事之死亡公路,(2016),{}
https://movie.douban.com/subject/26599648/,[],609,"[""夏燕平""]","[""纪录片"", ""历史""]",6.8,南宋,(2015),{}
https://movie.douban.com/subject/26843157/,[],159,"[""潘婧"", ""李睿杰""]","[""喜剧"", ""爱情"", ""动画"", ""短片""]",6.9,明美的初恋,(2016),{}
https://movie.douban.com/subject/26673217/,"[""安以轩"", ""安宰贤"", ""方中信"", ""宋佳洋"", ""王帅帅"", ""张寻"", ""黄一飞"", ""苑琼丹"", ""叶一茜""]",863,"[""陈兵""]","[""剧情"", ""爱情""]",3.2,我是处女座,(2016),{}
https://movie.douban.com/subject/26660938/,"[""大白"", ""冷泉夜月"", ""一口井""]",113,"[""七创社""]","[""动画""]",7.9,凹凸世界,(2015),{}
https://movie.douban.com/subject/26828060/,"[""高翊宸"", ""马卷卷""]",40,"[""童小辉""]",[],3.7,X关系,(2016),{}
https://movie.douban.com/subject/26828070/,"[""朴宰范"", ""姜昇润"", ""宋旻浩"", ""禹志皓"", ""薛之谦"", ""胡夏"", ""于湉"", ""王栎鑫"", ""张玉安""]",436,[],"[""真人秀""]",5.4,作战吧偶像,(2016),{}
https://movie.douban.com/subject/11510529/,[],,[],[],,纳米核心 第三季,(2018),{}
https://movie.douban.com/subject/26633276/,"[""刘恺威"", ""孙艺洲"", ""娜扎"", ""康宁"", ""张杨果而"", ""朱泳腾"", ""谢语恩""]",1756,"[""刘俊杰""]","[""剧情"", ""爱情""]",3.7,柠檬初上,(2016),{}
https://movie.douban.com/subject/26761974/,[],173,"[""周祚""]","[""纪录片""]",6.4,舌尖上的马铃薯,(2015),{}
https://movie.douban.com/subject/26817029/,"[""许诺"", ""王婉晨"", ""舒瑶"", ""启杰"", ""孔雀哥哥""]",113,"[""黄超""]","[""喜剧"", ""爱情"", ""情色"", ""同性""]",3.7,九浅一深,(2016),{}
https://movie.douban.com/subject/26712211/,"[""Robert Peston""]",45,"[""Jane McMullen""]","[""纪录片""]",6.4,中国崩溃？ This World: The Great Chinese Crash? With Robert Peston,(2016),{}
https://movie.douban.com/subject/26705686/,"[""陶晶莹"", ""崔始源"", ""宋茜"", ""吴世勋"", ""金钟仁"", ""冉莹颖"", ""邹明轩"", ""邹明皓"", ""柳岩"", ""曾宝仪"", ""张天爱"", ""盛一伦"", ""于朦胧"", ""郭俊辰"", ""华晨宇"", ""李治廷"", ""杨威"", ""杨云"", ""杨阳洋"", ""尹正"", ""杜海涛""]",192,[],"[""真人秀""]",5.0,你看起来很好吃,(2016),{}
https://movie.douban.com/subject/26774168/,"[""王力宏"", ""朴载相"", ""庾澄庆"", ""杨魏玲花"", ""曾毅"", ""吴莫愁"", ""朱主爱"", ""刘美麟"", ""艾菲"", ""李斯丹妮"", ""吉克隽逸"", ""鞠婧祎"", ""张语格"", ""赵粤"", ""陆婷"", ""万丽娜"", ""刘炅然"", ""许杨玉琢"", ""张丹三"", ""陈琳"", ""金韩彬"", ""金振焕"", ""金知元"", ""宋尹亨"", ""具晙会"", ""金东爀"", ""郑粲右"", ""黄子韬"", ""大张伟"", ""陈冰"", ""李嘉格"", ""赵露"", ""赵大格"", ""戴萌"", ""孔肖吟""]",800,"[""徐向东""]","[""音乐"", ""真人秀""]",5.4,盖世英雄,(2016),{}
https://movie.douban.com/subject/25772658/,"[""郭德纲"", ""刘威"", ""李菁菁"", ""种丹妮"", ""张雯"", ""王信然""]",155,"[""李大为""]","[""古装""]",4.9,济公传,(2016),{}
https://movie.douban.com/subject/26717781/,"[""曾之乔"", ""炎亚纶"", ""李运庆"", ""赖琳恩"", ""陶传正"", ""宝弟"", ""夏如芝"", ""龙劭华""]",466,"[""郝心翔"", ""柯政铭""]","[""剧情"", ""爱情""]",6.9,后菜鸟的灿烂时代 後菜鳥的燦爛時代,(2016),{}
https://movie.douban.com/subject/26809059/,[],931,"[""张立衍""]","[""动画"", ""儿童""]",3.7,新葫芦兄弟 第一季,(2016),{}
https://movie.douban.com/subject/25773989/,[],,"[""王星羽""]","[""纪录片""]",,稻之道,(2015),{}
https://movie.douban.com/subject/26688604/,"[""痛仰乐队""]",146,"[""THINKOTHER""]","[""纪录片""]",6.5,不期而至,(2016),{}
https://movie.douban.com/subject/26721372/,"[""豆艺坤"", ""郑旭东"", ""朱羲伦"", ""郭鑫""]",,"[""郑航""]","[""剧情""]",,致青春兄弟篇2,(2016),{}
https://movie.douban.com/subject/26698000/,"[""廖凡"", ""李易峰"", ""万茜"", ""李纯"", ""张国柱""]",,"[""谢东燊""]","[""动作"", ""悬疑"", ""犯罪""]",,心理罪,(2017),{}
https://movie.douban.com/subject/25865547/,"[""朴海镇"", ""张亮 Liang Zhang"", ""薛之谦""]",,"[""陈赫""]","[""剧情"", ""爱情""]",,男人帮·朋友,(2020),{}
https://movie.douban.com/subject/26671332/,"[""藤新"", ""星河"", ""郝祥海"", ""金琪"", ""郑炼"", ""皇贞季"", ""兰陵"", ""刑凯新""]",305,"[""石头熊""]","[""剧情"", ""动作"", ""动画"", ""奇幻"", ""武侠""]",7.3,墓王之王,(2016),{}
https://movie.douban.com/subject/26608227/,"[""于朦胧"", ""张云龙"", ""关晓彤"", ""高伟光"", ""高泰宇"", ""赵文瑄"", ""张佳宁"", ""周海媚"", ""甘婷婷"", ""马德钟"", ""张峻鸣"", ""鞠婧祎"", ""单思涵"", ""唐国忠"", ""代斯"", ""李宗霖"", ""李彦希"", ""徐杨"", ""赵振廷"", ""王瑞子""]",,"[""潘文杰"", ""金沙""]","[""剧情"", ""奇幻"", ""古装""]",,轩辕剑之汉之云,(2017),{}
https://movie.douban.com/subject/26341739/,"[""张杰"", ""卜学亮"", ""姚笛"", ""莫小棋"", ""马苏"", ""李安梅"", ""刘蕊"", ""郝雷"", ""赵威霖"", ""张蓝心"", ""大张伟"", ""魏晨"", ""汪东城""]",155,"[""傅顺吉""]","[""真人秀""]",6.8,前往世界的尽头,(2015),{}
https://movie.douban.com/subject/26849173/,"[""郝蕾"", ""黄觉"", ""罗昱焜"", ""游涌"", ""林好"", ""钱波"", ""李政熹"", ""孙夕尧""]",181,"[""殷飞""]","[""剧情"", ""爱情""]",5.3,我是你的眼,(2016),{}
https://movie.douban.com/subject/26613382/,"[""王雷"", ""陈宝国"", ""赵擎"", ""张静静"", ""施京明"", ""王诗槐"", ""林栋甫""]",2013,"[""花箐""]","[""剧情""]",6.4,最后一张签证,(2017),{}
https://movie.douban.com/subject/25852314/,"[""张静初"", ""何润东"", ""金英民"", ""倪虹洁"", ""吴维彬"", ""文祥""]",1646,"[""千丙哲""]","[""剧情"", ""悬疑""]",3.5,蜜月酒店杀人事件,(2016),{}
https://movie.douban.com/subject/26609692/,"[""马可"", ""纳瓦·君拉纳拉"", ""徐海乔"", ""张馨予"", ""韩彩英"", ""杨烁"", ""赵慧仙"", ""苏航"", ""毛方圆"", ""郑业成""]",2670,"[""赵小溪"", ""赵小鸥""]","[""剧情""]",5.4,重生之名流巨星,(2016),{}
https://movie.douban.com/subject/26821306/,"[""常齐威"", ""贾超凡""]",90,"[""常永亮""]","[""短片""]",6.7,野孩子,(2016),{}
https://movie.douban.com/subject/26835316/,"[""陈鲁豫"", ""乐嘉"", ""王刚""]",77,[],"[""脱口秀""]",6.8,我是演说家 第三季,(2016),{}
https://movie.douban.com/subject/26820838/,"[""范玮"", ""赵灵"", ""施艳文"", ""崔尔康"", ""刘广厚"", ""袁志颖""]",96,"[""许飞青""]","[""剧情""]",5.2,江南皮革厂,(2016),{}
https://movie.douban.com/subject/26342341/,"[""李小璐"", ""贾乃亮"", ""刘恩佑"", ""黄明"", ""傅迦"", ""李子峰"", ""吕一"", ""刘萌萌"", ""何明翰"", ""许绍雄""]",2647,"[""吴锦源""]","[""剧情"", ""悬疑""]",5.3,煮妇神探,(2016),{}
https://movie.douban.com/subject/26615597/,"[""魏大勋"", ""文咏珊"", ""郭雪芙"", ""张晓晨"", ""郑凯"", ""卫莱"", ""王德顺"", ""武艺"", ""张新成"", ""张籽沐""]",641,"[""孙祺龙""]","[""爱情""]",5.9,相爱穿梭千年2：月光下的交换,(2016),{}
https://movie.douban.com/subject/26846764/,"[""李佳儒"", ""时卉"", ""胡雅娟""]",43,"[""王子"", ""叶桢""]","[""剧情"", ""爱情""]",3.5,触碰,(2016),{}
https://movie.douban.com/subject/26846711/,"[""葛秦宏"", ""朱柏杨"", ""高榕"", ""王心果"", ""刘丰荣"", ""姚思远"", ""毛业钦""]",42,"[""牟方立""]","[""爱情"", ""同性""]",5.9,逆光源,(2016),{}
https://movie.douban.com/subject/26742354/,"[""谭咏麟"", ""宁静"", ""苏有朋"", ""曾志伟"", ""陈欢""]",553,[],"[""音乐"", ""真人秀""]",6.1,谁是大歌神 第一季,(2016),{}
https://movie.douban.com/subject/25830800/,"[""黄灿灿"", ""罗仲谦"", ""严禹豪"", ""林晖闵"", ""张国柱"", ""归亚蕾"", ""金燕玲"", ""九孔"", ""郎祖筠"", ""王冠逸"", ""陈雅丽""]",4214,"[""赖俊羽""]","[""剧情"", ""爱情""]",2.6,泡沫之夏,(2016),{}
https://movie.douban.com/subject/26382698/,"[""韩东君"", ""娜扎"", ""郑元畅"", ""金晨"", ""小彩旗"", ""张翔"", ""王祉萱"", ""韩栋"", ""李媛"", ""刘雅瑟"", ""刘锡明"", ""经超"", ""耿乐"", ""叶青"", ""张睿""]",4911,"[""林玉芬""]","[""剧情"", ""古装""]",3.8,仙剑云之凡,(2016),{}
https://movie.douban.com/subject/26720471/,"[""梁宏达""]",74,[],"[""脱口秀""]",8.1,有请老梁,(2016),{}
https://movie.douban.com/subject/26377690/,"[""乔振宇"", ""杨紫"", ""郭晓婷"", ""巫刚"", ""朱茵"", ""宁丹琳"", ""于月仙"", ""李萍"", ""是安""]",2588,"[""曾晓欣""]","[""剧情"", ""爱情""]",7.5,大嫁风尚,(2016),{}
https://movie.douban.com/subject/26637894/,[],350,[],"[""纪录片""]",9.1,大国工匠,(2015),{}
https://movie.douban.com/subject/26807958/,[],,"[""李加雅德""]","[""剧情""]",,白牦牛,(2016),{}
https://movie.douban.com/subject/26425609/,"[""刘雨欣"", ""赵韩樱子"", ""钱泳辰"", ""张倬闻""]",68,"[""王维庭""]","[""剧情"", ""爱情""]",3.1,忍冬艳蔷薇,(2016),{}
https://movie.douban.com/subject/26727293/,"[""孙燕姿"", ""杨魏玲花"", ""李健"", ""郑淳元"", ""林俊杰"", ""池昌旭"", ""李荣浩"", ""任家萱"", ""田馥甄"", ""陈嘉桦"", ""梁静茹"", ""谭维维"", ""朴树"", ""沙宝亮"", ""陶晶莹"", ""大鹏"", ""陈小春"", ""郑伊健"", ""谢天华"", ""林晓峰"", ""胡彦斌"", ""李湘"", ""何炅"", ""范玮琪"", ""张碧晨"", ""魏晨"", ""吴莫愁"", ""曾毅""]",166,"[""江苏卫视""]","[""歌舞""]",8.1,江苏卫视2016跨年演唱会,(2016),{}
https://movie.douban.com/subject/23788374/,[],558,"[""越众影视""]","[""纪录片""]",8.2,布衣中国,(2015),{}
https://movie.douban.com/subject/25924268/,"[""张天阳"", ""何泓姗"", ""万仓"", ""金亮"", ""冀书亥"", ""于德江"", ""王连生"", ""时尚"", ""李妮妮"", ""卢庆福源"", ""张刚"", ""丁海军""]",2249,"[""竹卿""]","[""动作"", ""爱情"", ""武侠"", ""古装""]",3.0,喜乐长安,(2016),{}
https://movie.douban.com/subject/26608232/,"[""周柏豪"", ""安琥"", ""洪辰"", ""程媛媛"", ""洪天明""]",586,"[""彭发""]","[""悬疑"", ""惊悚""]",4.2,妄想症,(2016),{}
https://movie.douban.com/subject/26779274/,"[""苗钟真"", ""林丹妮"", ""王陈怡娴"", ""陈柯帆""]",1482,"[""董燕萍""]","[""喜剧"", ""音乐"", ""歌舞"", ""儿童""]",3.7,舞法天女朵法拉,(2016),{}
https://movie.douban.com/subject/26700894/,"[""午马"", ""孙桂田"", ""谢孟伟"", ""熊珂"", ""常若熙"", ""陈佳阳"", ""郭展月"", ""Lala"", ""葛起豪"", ""郭子源""]",203,"[""杨易之""]","[""剧情""]",5.4,哑孩儿,(2016),{}
https://movie.douban.com/subject/26786437/,"[""王博"", ""张娜"", ""龚绮"", ""杨善翔""]",,"[""王博""]","[""喜剧"", ""爱情""]",,我的校花妹妹3,(2016),{}
https://movie.douban.com/subject/20503544/,"[""郭涛"", ""马苏"", ""韩青"", ""苏岩"", ""周晓鸥"", ""徐洁儿"", ""许歌"", ""许娣""]",660,"[""张晓光""]","[""爱情"", ""家庭""]",5.6,还是夫妻,(2016),{}
