,Index,rate,person_page,watched,want,register_date,isfake
210,1646,2.0,https://www.douban.com/people/161179508,0.011360178517090981,0.0006912760956726115,0.9898594146116615,0
211,1270,1.0,https://www.douban.com/people/161172349,0.00030429049599350845,0.0,0.9898594146116615,0
212,1184,1.0,https://www.douban.com/people/161160542,0.00030429049599350845,0.00027651043826904464,0.9898594146116615,0
213,917,3.0,https://www.douban.com/people/161163382,0.0015214524799675422,0.0,0.9898594146116615,0
214,1369,5.0,https://www.douban.com/people/161165127,0.00020286033066233895,0.0,0.9898594146116615,0
215,861,2.0,https://www.douban.com/people/161155975,0.00020286033066233895,0.0,0.9896289467619264,0
216,524,1.0,https://www.douban.com/people/161055826,0.02434323967948068,0.0012442969722107008,0.9891680110624566,0
217,1339,5.0,https://www.douban.com/people/161022139,0.0,0.00013825521913452232,0.9889375432127214,0
218,1372,5.0,https://www.douban.com/people/161036323,0.00020286033066233895,0.0,0.9889375432127214,0
219,892,2.0,https://www.douban.com/people/161026479,0.006187240085201339,0.0,0.9889375432127214,0
220,1519,1.0,https://www.douban.com/people/161012977,0.00010143016533116949,0.0,0.9889375432127214,0
221,1637,4.0,https://www.douban.com/people/160966920,0.001014301653311695,0.0,0.9884766075132516,0
222,733,3.0,https://www.douban.com/people/160953659,0.0021300334719545596,0.0008295313148071339,0.9884766075132516,0
223,921,3.0,https://www.douban.com/people/160939523,0.00040572066132467795,0.0,0.9884766075132516,0
224,391,3.0,https://www.douban.com/people/160883787,0.003042904959935085,0.00041476565740356696,0.9880156718137818,0
225,838,1.0,https://www.douban.com/people/160888113,0.0018257429759610507,0.0,0.9880156718137818,0
226,1766,4.0,https://www.douban.com/people/160893003,0.0007100111573181864,0.0,0.9880156718137818,0
227,1299,4.0,https://www.douban.com/people/160844290,0.0,0.0,0.9877852039640467,0
228,1441,1.0,https://www.douban.com/people/160836482,0.017243128106298813,0.00027651043826904464,0.9877852039640467,0
229,1032,1.0,https://www.douban.com/people/160807487,0.00030429049599350845,0.0,0.987554736114312,0
230,1143,3.0,https://www.douban.com/people/160810688,0.00030429049599350845,0.0,0.987554736114312,0
231,641,2.0,https://www.douban.com/people/160763216,0.0,0.0,0.9873242682645769,0
232,247,4.0,https://www.douban.com/people/160758585,0.00030429049599350845,0.0,0.9873242682645769,0
233,1328,3.0,https://www.douban.com/people/160751859,0.0031443351252662542,0.00013825521913452232,0.9870938004148417,0
234,728,1.0,https://www.douban.com/people/160736729,0.00010143016533116949,0.0,0.9870938004148417,0
235,850,2.0,https://www.douban.com/people/160674207,0.014808804138350744,0.0,0.9866328647153719,0
236,559,1.0,https://www.douban.com/people/160639886,0.001014301653311695,0.00013825521913452232,0.9864023968656372,0
237,1058,4.0,https://www.douban.com/people/160597053,0.016938837610305305,0.00013825521913452232,0.9861719290159021,0
238,1077,1.0,https://www.douban.com/people/160573970,0.0,0.0,0.9861719290159021,0
239,826,3.0,https://www.douban.com/people/160536849,0.00040572066132467795,0.0,0.985941461166167,0
240,994,4.0,https://www.douban.com/people/160556388,0.0021300334719545596,0.0,0.985941461166167,0
241,1301,2.0,https://www.douban.com/people/160508750,0.02008317273557156,0.00041476565740356696,0.9857109933164323,0
242,1575,5.0,https://www.douban.com/people/160518491,0.00010143016533116949,0.0,0.9857109933164323,0
243,439,5.0,https://www.douban.com/people/160462259,0.00030429049599350845,0.00041476565740356696,0.9854805254666972,0
244,756,2.0,https://www.douban.com/people/160473084,0.11978902525611117,0.1128162588137702,0.9854805254666972,0
245,230,5.0,https://www.douban.com/people/160424495,0.00405720661324678,0.00027651043826904464,0.985250057616962,0
246,363,1.0,https://www.douban.com/people/160444447,0.00010143016533116949,0.0,0.985250057616962,0
247,1321,1.0,https://www.douban.com/people/160372832,0.0008114413226493559,0.0006912760956726115,0.9847891219174922,0
248,490,5.0,https://www.douban.com/people/160283778,0.00020286033066233895,0.0,0.9843281862180224,2
249,923,2.0,https://www.douban.com/people/160283335,0.02971903844203266,0.00041476565740356696,0.9843281862180224,0
250,1574,4.0,https://www.douban.com/people/160276313,0.0,0.00027651043826904464,0.9843281862180224,1
251,1744,1.0,https://www.douban.com/people/160252641,0.0011157318186428642,0.0,0.9840977183682873,0
252,990,5.0,https://www.douban.com/people/160217505,0.0,0.0005530208765380893,0.9838672505185526,1
253,239,5.0,https://www.douban.com/people/160217165,0.0,0.0,0.9838672505185526,1
254,1606,5.0,https://www.douban.com/people/160155749,0.0,0.0,0.9834063148190824,1
255,971,3.0,https://www.douban.com/people/160098648,0.002434323967948068,0.00013825521913452232,0.9831758469693477,0
256,1132,2.0,https://www.douban.com/people/160124525,0.00010143016533116949,0.0,0.9831758469693477,1
257,2,5.0,https://www.douban.com/people/160036365,0.0,0.0,0.9829453791196126,1
258,666,3.0,https://www.douban.com/people/160026632,0.06887108225986409,0.013272501036914143,0.9827149112698779,0
259,449,3.0,https://www.douban.com/people/160028566,0.00020286033066233895,0.0,0.9827149112698779,2
260,1392,3.0,https://www.douban.com/people/159982088,0.0007100111573181864,0.0,0.9824844434201427,0
261,784,3.0,https://www.douban.com/people/159971624,0.01998174257024039,0.0,0.9824844434201427,0
262,647,2.0,https://www.douban.com/people/159995696,0.0046657876052337965,0.00013825521913452232,0.9824844434201427,0
263,883,4.0,https://www.douban.com/people/159988834,0.00040572066132467795,0.0,0.9824844434201427,2
264,903,1.0,https://www.douban.com/people/159983259,0.00010143016533116949,0.0,0.9824844434201427,1
265,1045,5.0,https://www.douban.com/people/159987736,0.00040572066132467795,0.0,0.9824844434201427,2
266,211,3.0,https://www.douban.com/people/159884945,0.00030429049599350845,0.00013825521913452232,0.9820235077206729,2
267,384,4.0,https://www.douban.com/people/159882651,0.00010143016533116949,0.0,0.9820235077206729,1
268,1371,3.0,https://www.douban.com/people/159821474,0.014301653311694897,0.0,0.9815625720212027,0
269,517,3.0,https://www.douban.com/people/159821137,0.02586469215944822,0.002212083506152357,0.9815625720212027,0
270,1067,4.0,https://www.douban.com/people/159777932,0.031646211583324875,0.0006912760956726115,0.981332104171468,0
271,1374,1.0,https://www.douban.com/people/159743976,0.009230145045136423,0.0,0.9811016363217329,0
272,1317,2.0,https://www.douban.com/people/159722662,0.0007100111573181864,0.0,0.9811016363217329,0
273,339,5.0,https://www.douban.com/people/159716639,0.000608580991987017,0.0,0.9808711684719977,0
274,457,3.0,https://www.douban.com/people/159588738,0.03529769753524698,0.009816120558551085,0.9801797649227932,0
275,184,1.0,https://www.douban.com/people/159580649,0.00020286033066233895,0.0,0.9801797649227932,2
276,1164,3.0,https://www.douban.com/people/159562917,0.00973729587179227,0.0023503387252868796,0.9799588999001303,0
277,13,3.0,https://www.douban.com/people/159568885,0.00010143016533116949,0.00013825521913452232,0.9799588999001303,1
278,25,1.0,https://www.douban.com/people/159518023,0.030327619434019678,0.003041614820959491,0.9797284320503956,0
279,1163,5.0,https://www.douban.com/people/159499555,0.0,0.0,0.9797284320503956,1
280,298,3.0,https://www.douban.com/people/159504565,0.003854346282584441,0.0005530208765380893,0.9797284320503956,0
281,1736,1.0,https://www.douban.com/people/159493588,0.00202860330662339,0.0,0.9794979642006605,0
282,1567,5.0,https://www.douban.com/people/QQ490599303,0.0014200223146363727,0.0,0.9792674963509254,0
283,1274,3.0,https://www.douban.com/people/159391394,0.025053250836798865,0.0015208074104797456,0.9790370285011907,0
284,650,5.0,https://www.douban.com/people/159368429,0.00030429049599350845,0.0,0.9788065606514555,2
285,1373,4.0,https://www.douban.com/people/159306302,0.10427020996044224,0.004285911793170192,0.9785760928017204,0
286,905,5.0,https://www.douban.com/people/159337114,0.04483213307637691,0.0037328909166321027,0.9785760928017204,0
287,1466,2.0,https://www.douban.com/people/159308749,0.09331575210467594,0.00013825521913452232,0.9785760928017204,0
288,736,3.0,https://www.douban.com/people/159296242,0.04533928390303276,0.004977187888842803,0.9783456249519857,0
289,262,4.0,https://www.douban.com/people/159270076,0.07607262399837712,0.0009677865339416563,0.9783456249519857,0
