760,119,3.125
760,175,1.160000038
760,228,1.235000038
760,276,1.339999962
760,304,1.535000038
760,305,1.385000038
760,391,1.789999962
760,605,1.639999962
760,764,1.339999962
760,951,1.339999962
762,17,1.535000038
762,47,1.895000077
762,50,1.639999962
762,70,1.639999962
762,73,1.745000077
762,83,1.639999962
762,98,1.835000038
762,102,2.164999962
762,107,1.385000038
762,117,1.789999962
762,118,1.235000038
762,125,1.535000038
762,152,1.535000038
762,243,1.594999981
762,246,1.685000038
762,274,1.789999962
762,282,1.385000038
762,305,1.235000038
762,372,1.535000038
762,391,2.045000077
762,441,1.235000038
762,493,1.535000038
762,512,1.639999962
762,619,1.985000038
762,764,2.360000038
762,774,1.535000038
762,780,1.385000038
762,784,2.539999962
762,786,1.939999962
762,790,1.639999962
762,796,1.235000038
762,799,1.789999962
762,857,2.464999962
762,858,2.314999962
762,924,2.404999924
762,985,1.385000038
762,987,1.235000038
764,154,2.135000038
764,908,2.285000038
766,906,2.285000038
767,103,2.435000038
768,904,2.135000038
769,37,2.135000038
772,911,2.285000038
773,912,1.685000038
776,238,1.235000038
778,47,2.585000038
779,70,2.585000038
780,926,2.089999962
780,933,1.535000038
780,934,1.985000038
781,931,1.685000038
781,935,1.835000038
782,615,1.985000038
782,909,1.685000038
785,961,1.385000038
785,1004,2.089999962
786,949,2.135000038
786,1040,2.495000077
787,686,2.195000077
788,953,2.689999962
790,959,2.585000038
792,688,2.435000038
796,962,2.239999962
797,971,2.404999924
798,977,2.585000038
801,98,2.539999962
801,969,1.835000038
802,974,1.639999962
803,110,2.435000038
804,987,2.135000038
806,4,2.135000038
806,7,1.985000038
806,228,1.985000038
806,648,2.285000038
806,911,1.939999962
807,943,2.285000038
808,943,2.135000038
809,355,1.385000038
811,427,1.685000038
811,827,1.385000038
812,427,2.345000077
813,840,1.685000038
813,847,2.135000038
813,921,2.435000038
813,997,2.135000038
814,350,1.835000038
814,461,2.345000077
815,243,2.495000077
815,286,2.104999924
815,306,1.789999962
815,391,2.389999962
815,463,1.385000038
815,636,2.435000038
815,750,2.585000038
815,764,2.435000038
815,802,2.435000038
815,857,2.854999924
815,972,2.195000077
818,18,2.285000038
820,98,1.835000038
821,458,2.345000077
821,580,2.645000077
822,989,2.135000038
823,1020,2.285000038
825,1019,2.585000038
826,185,1.985000038
827,764,1.535000038
829,1025,1.685000038
830,126,2.585000038
830,228,2.389999962
830,405,2.585000038
830,1034,2.585000038
830,1037,2.135000038
831,417,2.135000038
831,802,2.435000038
832,83,2.135000038
832,559,1.685000038
832,802,2.089999962
832,978,2.645000077
833,102,2.435000038
833,413,1.535000038
833,857,2.689999962
834,85,2.210000038
834,98,1.535000038
834,521,2.239999962
834,524,2.554999924
834,533,1.639999962
834,767,2.135000038
834,787,2.135000038
834,998,1.235000038
851,24,2
851,50,1.385000038
851,89,1.535000038
851,91,2.554999924
851,138,2.089999962
851,280,1.789999962
851,281,1.385000038
851,342,2.254999924
851,528,1.535000038
851,579,1.835000038
854,382,2.614999962
854,383,2.45
854,409,2.539999962
854,1049,2.389999962
855,1053,1.685000038
